,BILBERRY,ALL_MARKETED_MUSHROOMS,scenic,CARBON_SOIL_Update,BM_total,DEAD_WOOD_DIVERSITY,LESSER_SPOTTED_WOODPECKER,THREE_TOED_WOODPECKER,SIBERIAN_FLYING_SQUIRREL,LONG_TAILED_TIT,CAPERCAILLIE,HAZEL_GROUSE,HSI_RL_S1,HSI_RL_S2,HSI_RL_S3,HSI_RL_S4,HSI_RL_S5,HSI_RL_S6,HSI_RL_S7,HSI_RL_S8,HSI_RL_S9,HSI_RL_S10,HSI_RL_S11,HSI_RL_S12,HSI_RL_S13,HSI_RL_S14,HSI_RL_S15,HSI_RL_S16,HSI_RL_S17,HSI_RL_S18,HSI_RL_S19,HSI_RL_S20,HSI_RL_S21,HSI_RL_S22,HSI_RL_S23,HSI_RL_S24,HSI_RL_S25,HSI_RL_S26,HSI_RL_S27,NPV,MF,SA_O,INT_O,EXT_O,Longrotationharvest5Longrotationclearcut,Selectioncut1Selectioncut,TapiothinningThinningTapio,Longrotationharvest10Longrotationclearcut,SA,Selectioncut2Selectioncut,Longrotationthinning10Thinninglongrotation,Selectioncut4Selectioncut,TapioharvestnaturesceneTapioclearcutwithnaturescene,TapioharvestwithoutthinningsTapioclearcut,Longrotationthinning15Thinninglongrotation,Longrotationharvest30Longrotationclearcut,Longrotationharvest15Longrotationclearcut,TapioharvestTapioclearcut,Longrotationthinning30Thinninglongrotation,Tapioharvestwithoutthinningsm20Tapioclearcut,Tapioharvestwithoutthinnings10Tapioclearcut,Shortrotationharvest5shortrotationclearcut,Selectioncut3Selectioncut,Longrotationthinning5Thinninglongrotation,TapiothinningnatureThinningTapio,Shortrotationthinning5Thinninglongrotation
10,0.6751444523270704,0.41163144615046277,0.6502526756353342,0.4313503115118301,0.12996538818212922,0.058995016292289267,0.7566642677284011,0.3663860139642602,0.11952576605472004,0.7132186391710148,0.11952576604289586,0.622671262153554,0.12511121376203832,0.7504776349196638,0.6558878002085899,0.28184376589529253,0.062397201462537605,0.3439241721423186,0.1543951538774168,0.15210964636509675,0.12830562504276535,0.7301971594202027,0.08121166145357867,0.07579163066459198,0.13472415082265526,0.18311907891451124,0.186267597941397,0.07579163066459198,0.07906213927702159,0.5103123829434659,0.09710679787204064,0.12580734576067856,0.1337625220564092,0.13151543390771614,0.08709587117198074,0.5028012725368065,0.6174349208335718,0.1353565773199083,0.35664345085605564,17374158.0,0.12042661,0.02814439621285264,0.7718556037861043,0.20000000000104298,2.390000104904175,930.4216873803791,0.0,1.600000023841858,63.12000030092895,792.3543129180762,0.0,246.5183128780548,4.570000052452087,1.5699999930350275,0.14000000059604645,12.005686891436108,5.379999995231628,0.2800000011920929,2.1699999794363976,9.84000015258789,3.8700000047683716,0.8199999928474426,165.45000027124908,0.0,0,0.2199999988079071
11,0.738923686624763,0.3616730206996392,0.7114808951190029,0.42090439832213544,0.18152936379871518,0.061761818252183354,0.7709489678850944,0.41061795446913285,0.15878501311015605,0.7640571166864817,0.15878501312468174,0.5750891551356863,0.12896025013674448,0.6971642012884999,0.6174237485998366,0.28188840313520935,0.07791308740633383,0.34213001101155666,0.1615851275755595,0.15494999658970962,0.1355324121943784,0.6816960566751153,0.08908783571428124,0.08351290513636662,0.14016037827022007,0.19375858324639794,0.18405500835241428,0.08351290513636662,0.08597626291170389,0.5143114659169878,0.10414740262595147,0.13394527287321015,0.14622740890853686,0.13720023150480348,0.09335778283276093,0.5103392614265979,0.5631413853218813,0.1381963634964957,0.3549579913025997,16861334.0,0.35617261,0.02814439621285264,0.19999999999750973,0.7718556037896376,0.0,274.9240013102557,0.0,1.600000023841858,63.12000030092895,173.61999887231792,1.5700000524520874,452.5200009569838,0.0,4.709999993443489,0.5199999958276749,19.049761556956135,5.0,0.0,2.1699999794661626,10.860000133514404,4.189999997636148,0.0,1228.6462377674625,0.2199999988079071,0,0.0
12,0.5607660753968569,0.39875538127385873,0.7235401047401092,0.7098970538839814,0.3668883584500709,0.26041801405387915,0.7620556586791754,0.4959512189047091,0.38683489915175207,0.5606552456657607,0.3868348991528743,0.6567200006185914,0.3247864520673792,0.6346415752185873,0.5736731267706279,0.48797174539812055,0.26978388283492766,0.5343433362957026,0.35726296080030534,0.3693221837888848,0.3151555758904396,0.6250397759505639,0.3016604212975624,0.2834883238726472,0.3343146772072454,0.40395515276191074,0.38229907163361315,0.2834883238726472,0.287467164907492,0.6452445559465357,0.2980362660219929,0.3294606336886993,0.33274745037928277,0.3299888324394138,0.31385405909885594,0.6394289802835841,0.5523343669495101,0.3469373582381371,0.5427612815087859,16182675.0,1.3654569,0.19999999999967943,0.7999999999984038,0.0,0.0,958.5460000821912,0.0,0.0,448.5440001871698,835.6300006657839,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
13,0.6922934024164712,0.33391173490682247,0.8150638491938549,0.6698437659582376,0.42311898558954325,0.2708140711055974,0.7878980436440713,0.5504013832753567,0.4439624160454512,0.6279687041656944,0.44396241605465214,0.5803678666187002,0.33104155745932895,0.551906415143532,0.5127700068717214,0.4912848555233499,0.2975696799460074,0.5401407963647281,0.3690205731952082,0.3695567647832544,0.33142628193071266,0.5483003119681634,0.31868397475438875,0.30111773849185347,0.3471535723529893,0.4194098027683066,0.38162049180142465,0.30111773849185347,0.30303255815508073,0.6556973438518079,0.3183909951813104,0.3441317719913832,0.3547877241570151,0.3438413248974069,0.3267063286696922,0.6549364345594276,0.4646600468028411,0.360728888004041,0.5474959532718258,15029441.0,1.7489402,0.19999999999770637,0.0,0.8000000000022931,0.0,0.0,0.0,0.0,448.54400018274475,0.0,0.0,363.0121097673555,0.0,0.0,0.0,6.927430909277201e-12,0.0,0.0,0.0,0.0,0.47999998927116394,0.0,1430.6838910001256,0.0,0,0.0
14,0.5825933559254607,0.2791711927076076,0.8643060900834432,0.8996802083611523,0.7684573454663443,0.6696879655119797,0.6343452904156678,0.781485179370726,0.5279401874848448,0.4336975001013914,0.698824160948348,0.49530299199406475,0.750443069118225,0.27404514084177994,0.27878227735124644,0.7628506762733879,0.7345560884751833,0.7849852729543916,0.7259170132049462,0.7404066816538474,0.742249552349221,0.2794986053674679,0.7393427857335908,0.7403617151548998,0.7291034326992164,0.7426353208810414,0.7507834657964505,0.7403617151548998,0.7412012693032861,0.8286133969374867,0.7575828331083734,0.7146555764257644,0.7237899130701594,0.7268353459351526,0.7486397981556757,0.8212680552581114,0.26564995630126226,0.7607891440568881,0.7915614137348895,7545768.5,1.9937086,0.7999999999993997,0.20000000000059973,0.0,0.0,253.29999972879887,0.0,0.0,1794.1760007502087,195.24400046043613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
15,0.6618962469157967,0.32428973685555146,0.8360688645510251,0.7404596448594251,0.5067567655106611,0.34427039498396167,0.7752243005446581,0.5995056699405935,0.5060111207230067,0.5696231895504535,0.5060111207618028,0.5769370711837438,0.4102824820766419,0.49116982883626376,0.46122873840842715,0.5586069018859092,0.38125109308219396,0.6012747896090939,0.44117710048562647,0.4473507708526314,0.4069160059385673,0.4914691882409516,0.40149136038499095,0.38432017215830877,0.4204329752456821,0.49465170067158165,0.45429425424389913,0.38432017215830877,0.3865993392078361,0.701386743819989,0.4004859997830301,0.41762735219165825,0.42784177948341484,0.41701540420775923,0.411880777113143,0.7003298665425709,0.41810963231344206,0.4405552271635652,0.6084784353010781,14175775.0,2.1311123,0.30000000000412896,0.0,0.6999999999958705,0.0,0.0,0.0,0.0,672.8160002910932,0.0,0.0,285.6600006968192,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1284.2439999515964,0.0,0,0.0
16,0.5738658023392954,0.32338389128517675,0.8349427166341905,0.8892493075230135,0.6935996905751552,0.5612247230625718,0.6695597652346518,0.7452714263057322,0.46819751878412874,0.45646463238402324,0.6269422818103447,0.5376234451625974,0.6499486888545443,0.35488504395904347,0.34741097537937277,0.6974976105812943,0.625386844823827,0.7253193957894923,0.639628569213269,0.6594329461627665,0.6370257489441751,0.35832600966883116,0.6385668431033127,0.6329602950087244,0.63637021849072,0.6649393263527726,0.6670993565653395,0.6329602950087244,0.6347223236572936,0.7854213643301217,0.650329165542875,0.6228894746509903,0.6319604243789191,0.6329944055394636,0.6503797307034397,0.7774692532886724,0.3332189862332231,0.6651151563531631,0.7331879752059226,9512253.8,2.107829,0.7000000000034736,0.29999999999652643,0.0,0.0,387.24600104115456,0.0,0.0,1569.9040006654009,285.5699992328882,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
17,0.6857962832271395,0.4081929650062683,0.6603642561996605,0.43000569325947047,0.13963386070524764,0.05926274944240889,0.758354723115039,0.3777831817474161,0.12716241593127478,0.7265968196218954,0.12716241593378194,0.6173683039171481,0.12562351647421527,0.7403406535607381,0.6490034252194385,0.282028540601724,0.06476179443409194,0.3444354044173849,0.15501133050246327,0.15148565743941111,0.12986220043504518,0.7209322811114071,0.08212969166132532,0.0766889568234474,0.13508090983396884,0.18548871629125824,0.1847816431997125,0.0766889568234474,0.0799706383343982,0.5120258940718402,0.09797146980059285,0.1267318313518223,0.13549179116077245,0.1320221722284283,0.08767061013619505,0.5047111874147573,0.6072756273973647,0.13517415306982214,0.35735396183714413,17352184.0,0.1689193,0.02814439621285264,0.6718556037905961,0.29999999999655125,0.0,823.334000689334,0.0,1.600000023841858,63.12000030092895,679.4299996347505,0.0,337.28354013274526,2.700000047683716,3.439999997615814,0.14000000059604645,14.660000298172235,5.686460558966637,0.2800000011920929,2.1699999794363976,9.84000015258789,3.8700000047683716,0.8199999928474426,294.12599912541634,0.0,0,0.2199999988079071
18,0.7249232927135028,0.37751451818142184,0.6956015647795427,0.4272068099243253,0.16869440373872094,0.060625369747601486,0.7679887368275959,0.4010062457108901,0.14700671118124692,0.7608473657458047,0.14700671118426584,0.5854939439655061,0.12732580079318426,0.717551131721384,0.6325636907940568,0.28235058191151097,0.0730274720140489,0.34307979179482906,0.15900225037273522,0.15281574212072402,0.13422707372092135,0.7004221978560948,0.0859169426137793,0.08036547139598657,0.13796724120536066,0.19111488593829415,0.18332789991060588,0.08036547139598657,0.08328938988682147,0.5138635831998102,0.10142485511139453,0.1310983992507788,0.14249917192042832,0.1348897806507631,0.09075704637698698,0.5101176831565712,0.5822528612315595,0.13628762343929313,0.3560814760726041,17056771.0,0.30136633,0.02814439621285264,0.3000000000058243,0.6718556037817691,0.0,387.9760013195247,0.0,1.600000023841858,63.12000030092895,284.8399989754219,1.5700000524520874,434.95255362782,0.0,4.709999993443489,0.5199999958276749,17.937447562216345,5.0,0.0,2.1699999794363976,10.860000133514404,3.870000004788706,0.0,1023.3739989725411,0.2199999988079071,0,0.0
19,0.5374789557388472,0.39607203834391064,0.7516402323525038,0.777684926302742,0.46055349864377154,0.3319428503494428,0.7504527892385181,0.5544207494852518,0.46422550343818475,0.5288410679739892,0.4642255034344366,0.6381378754136959,0.3988376292099867,0.5701433553075479,0.5210676705634961,0.5518636504321642,0.34985418142861396,0.5905511584133928,0.4323568997370684,0.4484628030165197,0.38312075134927037,0.5647909760304702,0.3824535634682933,0.3620805739801706,0.40976420476457237,0.47748864522212053,0.45462970487857,0.3620805739801706,0.36588595535711155,0.6893524733705262,0.3740567860549831,0.40563705897724855,0.40866005929989824,0.40513760505842894,0.3959364766250443,0.6837861112380641,0.5010317535778672,0.42329756760608017,0.5984961544716475,15244437.0,1.8013496,0.30000000000341326,0.6999999999965868,0.0,0.0,845.9089300164642,0.0,0.0,672.8160002895132,723.9950706337052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0
20,0.6286207941820001,0.26471220130305606,0.8800956467927354,0.8659094847949549,0.713425030298642,0.5613028015740641,0.6842934326855258,0.7503648199628175,0.49898059872777073,0.4906739408963747,0.6495892617022121,0.4906739408943793,0.6478731079174466,0.3237726536850043,0.3235370470060357,0.6909629346710757,0.6309381672411738,0.7179045705740223,0.6415104438112065,0.6562090798619205,0.6389157858450689,0.3308847076438321,0.6367877359535288,0.6321341899978548,0.63581812448262,0.662315174327948,0.6621889932468137,0.6321341899978548,0.6336460004351004,0.7834700577350595,0.650035252527363,0.6247014348666604,0.6371825304546456,0.6322301305160797,0.6483767316631064,0.7790397517237049,0.2943376066558333,0.6630400735795642,0.7262549276166459,9154535.7,2.1399302,0.6999999999982823,0.0,0.30000000000171767,0.0,0.0,0.0,0.0,1569.904000653841,0.0,0.0,50.55600104047723,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,622.2599992454774,0.0,0,0.0
21,0.6872468097718365,0.4085319484899755,0.6625143075812097,0.4301004816082397,0.14099449788744808,0.059212518496155726,0.7578754373957611,0.37908022780090306,0.1272914592021045,0.7272394033285178,0.1272914592026407,0.6184492471266787,0.12645563906539575,0.7388688997472285,0.6477374103937933,0.2820955520824511,0.06482479540011504,0.34429538920019354,0.15525458188817465,0.15146789332588828,0.13121917682909343,0.7195971974562348,0.08203633139658559,0.07645234045424734,0.13520938806354849,0.18567891641460368,0.1847767457735771,0.07645234045424734,0.07976497709628166,0.5116817315655883,0.09769027304778273,0.12687895316209952,0.13580572637036636,0.13208147668598721,0.08751318588330173,0.5049943378798802,0.6053218917202834,0.13495028789857638,0.35713231593557965,17345479.0,0.17584318,0.02814439621285264,0.5999999999978647,0.37185560378842664,0.0,740.212000974926,0.0,1.600000023841858,63.12000030092895,605.4199995846922,0.0,344.130000598908,0.0,4.53999999165535,0.14000000059604645,17.367934642971555,5.439999997615814,0.0,2.1699999794363976,9.84000015258789,3.8700000047683716,0.0,444.65006468673687,0.2199999988079071,0,0.0
22,0.6361584883016151,0.327158186238035,0.8425780058762329,0.7921555567772347,0.5639226084715664,0.3773974639929691,0.7605163203778458,0.6293324382915532,0.5315899924239309,0.5315899924104616,0.5315899924454024,0.5600886073445597,0.45017299520845455,0.46339099855083105,0.44175522261315486,0.5828641242837445,0.4214682096851697,0.6195493378406529,0.48456656424140937,0.495939390764246,0.442063401452835,0.46610995438634995,0.446507839772184,0.42393230618474215,0.46244605513308,0.5275642143328648,0.49668669139575833,0.42393230618474215,0.4262318628178803,0.7147520732924328,0.4383951750844916,0.4602701981052702,0.4696160215076714,0.45855190496838233,0.4579129159703183,0.7119488520461432,0.4018069389100907,0.481762914097914,0.6274180977186601,13193544.0,2.2866287,0.40000000000153774,0.0,0.5999999999984623,0.0,0.0,0.0,0.0,897.0880003792262,0.0,0.0,217.26090722372686,0.0,5.0449948749999996e-11,0.0,1.9626254292453973e-12,0.0,0.0,0.0,0.0,0.30000001192092896,0.0,1128.0710933247176,0.0,0,0.0
23,0.7123250827374406,0.3962211156711372,0.6830320479891931,0.42854031734261216,0.16026217604843243,0.060108633062475235,0.7606591808790406,0.39466937168065297,0.1412700241244374,0.7458574417750965,0.141270024114684,0.5931587708878256,0.1270544829966683,0.7252570374049241,0.6384511634859186,0.28228426570128934,0.07015734173463835,0.3435866291252994,0.15766172968151898,0.15253565281031325,0.13355180758804594,0.7074770832789397,0.08446844703181569,0.07888665183489514,0.13697040448387443,0.18971806362857357,0.18395487793953363,0.07888665183489514,0.08196652341981729,0.513077543961504,0.09994705893291601,0.12961722887673746,0.14018604248319122,0.13386326694996542,0.089579831231698,0.5076667360662176,0.5903636390380402,0.13565510691276778,0.35642320922964793,17184359.0,0.27088041,0.02814439621285264,0.40000000000239355,0.5718556037846957,0.0,504.2599988880478,0.0,1.600000023841858,63.12000030092895,392.828001493444,0.8451616432359814,412.6300005093217,0.0,4.709999993443489,0.14000000059604645,18.180000338716344,5.0,0.0,2.1699999794363976,10.860000133514404,3.870000004788706,0.0,822.2868376318602,0.2199999988079071,0,0.0
