,BILBERRY,ALL_MARKETED_MUSHROOMS,scenic,CARBON_SOIL_Update,BM_total,DEAD_WOOD_DIVERSITY,LESSER_SPOTTED_WOODPECKER,THREE_TOED_WOODPECKER,SIBERIAN_FLYING_SQUIRREL,LONG_TAILED_TIT,CAPERCAILLIE,HAZEL_GROUSE,HSI_RL_S1,HSI_RL_S2,HSI_RL_S3,HSI_RL_S4,HSI_RL_S5,HSI_RL_S6,HSI_RL_S7,HSI_RL_S8,HSI_RL_S9,HSI_RL_S10,HSI_RL_S11,HSI_RL_S12,HSI_RL_S13,HSI_RL_S14,HSI_RL_S15,HSI_RL_S16,HSI_RL_S17,HSI_RL_S18,HSI_RL_S19,HSI_RL_S20,HSI_RL_S21,HSI_RL_S22,HSI_RL_S23,HSI_RL_S24,HSI_RL_S25,HSI_RL_S26,HSI_RL_S27,NPV,MF,SA_O,INT_O,EXT_O,Longrotationthinning30Thinninglongrotation,Longrotationthinning5Thinninglongrotation,Tapioharvestwithoutthinnings10Tapioclearcut,Selectioncut1Selectioncut,Shortrotationharvest5shortrotationclearcut,TapioharvestwithoutthinningsTapioclearcut,Longrotationharvest5Longrotationclearcut,Tapioharvestwithoutthinningsm20Tapioclearcut,TapiothinningnatureThinningTapio,SA,Longrotationthinning15Thinninglongrotation,TapioharvestTapioclearcut,Selectioncut3Selectioncut,Selectioncut2Selectioncut,Longrotationharvest10Longrotationclearcut,TapiothinningThinningTapio,TapioharvestnaturesceneTapioclearcutwithnaturescene,Shortrotationthinning5Thinninglongrotation,Longrotationharvest30Longrotationclearcut,Selectioncut4Selectioncut,Longrotationharvest15Longrotationclearcut,Longrotationthinning10Thinninglongrotation
10,0.5479676365610818,0.4764654835655785,0.5941987517167377,0.5460154821704825,0.3627810228705222,0.07996343801575605,0.648090163428971,0.49513298489312063,0.40985695813161016,0.45881062446411486,0.40985695813184003,0.5855068020748058,0.1606141157543176,0.5282733259896464,0.4850048095291289,0.25796135959003424,0.11002480228229994,0.29354966479057787,0.19721126969440922,0.19996128406380012,0.15446286890864486,0.5276132921829827,0.13361974113718797,0.12445685562005772,0.17917203067007917,0.1966865612629426,0.20755444378606375,0.12445685562005772,0.12638501824055529,0.4529037677558426,0.13328448057889564,0.17112015227143118,0.17336129296603495,0.17730268864041526,0.1353725385055422,0.432948115914234,0.45095514167752515,0.16447989251516895,0.3078300072387581,14134319.0,0.84868143,0.02814439621285264,0.7718556037834311,0.19999999999972826,18.63000003248453,0.0,13.679999947547913,708.3199981600046,1.6900000125169754,3.710000067949295,195.85097826048235,4.650000020861626,0.0,63.12000030092895,0.14000000059604645,15.590000241994858,13.959999978542328,772.9560013214632,0.7300000190734863,15.659022108467099,18.020000338554382,2.969999998807907,187.98999967053533,148.6140005563811,54.8699998408556,1.5700000524520874
11,0.6096152628241942,0.45338736321622974,0.6509935590340683,0.5402892310451071,0.45738778637848687,0.08794053864309156,0.6348210380126469,0.575068254877098,0.4771650548504427,0.47894073744900323,0.47716505485526667,0.5225058895247775,0.17508529093342892,0.43938467839678413,0.4167586009345247,0.25601108262938926,0.14377739905509226,0.28912358109375974,0.21457757926375484,0.21081207602108035,0.17376964843608875,0.44324973433567705,0.15645303552681847,0.1485171872378585,0.19534724464521971,0.21209244549229764,0.2095850083428894,0.1485171872378585,0.14909543620694576,0.45730766348484336,0.15701018660484836,0.1903379353464128,0.19823059752315247,0.19440285401412405,0.1546223351813207,0.4367915771642504,0.37018137849895477,0.17825871256574166,0.30351066576189134,12411256.0,1.2377838,0.02814439621285264,0.1838169713738566,0.7880386324132908,56.36910681031066,0.2199999988079071,38.750000178813934,242.0499983731946,0.14000000059604645,15.450000286102295,15.890000134706497,5.720000073313713,1.4399999976158142,63.12000030092895,2.0900000482797623,7.230000019073486,271.67999990287086,146.37999968251626,26.59999990463257,0.5600000023841858,0.0,0.0,281.6000002808869,875.6808950642554,187.64999985694885,4.100000023841858
12,0.5254758048646015,0.3612903148498558,0.7721456950635447,0.7743844025019176,0.5363125266041403,0.4436905515643329,0.7017515174921649,0.5545615134029069,0.5438495978227674,0.5438495978240957,0.5438495978238281,0.5527103411411606,0.4704095269393944,0.48429850296347293,0.4496522410159572,0.6063711971211307,0.4289441494946028,0.6366091587791302,0.5129748856977682,0.5150810920863387,0.45310253974816933,0.4795381368521199,0.46239261933365217,0.4387317374899419,0.4947013345669215,0.5404563662549164,0.5176019509941835,0.4387317374899419,0.44117271838577,0.7285453421520686,0.4450863659993877,0.49203159031309396,0.4959797960157055,0.4926202173633632,0.46947145285297237,0.725983081588889,0.4289441494921554,0.48984455792920983,0.6418205167609996,14225211.0,2.1255869,0.2000000000034017,0.7999999999965982,0.0,0.0,0.0,0.0,719.1942112716714,0.7300000190734863,0.0,129.24254938222387,0.0,0.0,448.5440001955178,0.0,13.180000185966492,0.0,904.9392393032756,0.0,7.59000027179718,18.020000338554382,1.2799999713897705,0.0,0.0,0.0,0.0
13,0.6303957701164706,0.37003427622521307,0.82148517903579,0.7860103673907588,0.5930929655676146,0.3608035663617842,0.7212187840150164,0.6377704645577813,0.5722069794023718,0.572206979397164,0.5722069794471514,0.5722069794017215,0.41081576097290123,0.44322380195326067,0.4291498776088158,0.5454952442528143,0.3876076919773836,0.5775391423325762,0.46420254287736806,0.46437483626686626,0.40073550741257113,0.4447141354406778,0.4151618311555358,0.38628190060490963,0.44110900599536307,0.49302403625963415,0.4562996382409698,0.38628190060490963,0.3867017929227797,0.690005112134297,0.3938900546240258,0.44168715648409984,0.4532155263220124,0.4389940807761059,0.4200269175235442,0.6853926389771502,0.3862819006016414,0.43601810814661063,0.584808800016291,12842664.0,2.3657244,0.20000000000267054,0.0,0.8000000000002455,14.060000181236099,0.0,27.570000141891903,0.0,0.0,13.530530071751922,0.0,1.2000000476837158,0.0,448.5440001938894,5.9700000286102295,0.0,857.20348776831,0.0,11.599999964237213,0.0,0.0,0.0,76.43000036478043,729.7619824578861,55.27999967336655,1.5700000524520874
14,0.5468824449708443,0.26749765706753376,0.8764542972016933,0.9226459771575966,0.845014887739781,0.7453833306008636,0.5930987097512542,0.7689993058350071,0.6541789195823949,0.4458307479950659,0.7113557046705371,0.4458307479944772,0.7960147325629975,0.24913458550899314,0.2589360202070946,0.7977217528374535,0.7846723307521151,0.8114260508991544,0.789885983123579,0.7958341604587074,0.7850525256119678,0.2531805143636246,0.7959861871004938,0.7869697669955484,0.7882008900325433,0.7838485559563988,0.7920537814432252,0.7869697669955484,0.7877577694893518,0.8509637490909042,0.7966160465855611,0.7798212993464159,0.7880841913221598,0.7871527265191195,0.8021945109706088,0.8367525535680259,0.2488378414392475,0.8042607367633868,0.8158390885885586,6891221.3,2.0160474,0.8000000000032879,0.1999999999967122,0.0,0.0,0.0,0.0,202.0040007998074,0.0,0.0,9.975994888565541e-11,0.0,0.0,1794.1760007589287,0.0,0.0,0.0,246.53999938073284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.6232605576856578,0.3671851439583599,0.8374561826014512,0.8355044113731,0.6294194550579568,0.3846647937090541,0.72725454505034,0.6686110043617584,0.5722972953710947,0.5722972953981611,0.5722972953915705,0.5722972953880572,0.4440131955053508,0.43212460942786424,0.42257326760495845,0.5680197750660814,0.4226620109896398,0.5984769279007095,0.4955548926878639,0.500885288971326,0.4340163093035884,0.43506247968620887,0.45340756152215217,0.421638283752583,0.47148935360292304,0.5187299928166663,0.4879931685698331,0.421638283752583,0.4227499493379857,0.7062696282808792,0.4293166542936472,0.47216114732228354,0.48300359370858986,0.468825570277468,0.4604446281666267,0.699680042475257,0.38125772269020897,0.4721184379818498,0.6050019295557891,12530140.0,2.4359558,0.29999999998589677,0.0,0.7000000000140766,3.5,0.0,14.360000029206276,0.0,0.0,1.2799999713897705,0.0,2.14000004529953,0.0,672.8160002502035,6.296354539426524,0.0,887.5299974679947,0.0,0.0,0.0,0.0,0.0,28.150000572224926,613.1843682323718,13.463279831665874,0.0
16,0.5432396220497857,0.29633949553125616,0.8584937486081388,0.919116699529544,0.7953505923804611,0.673102041572303,0.6232064237436479,0.7439266537629178,0.6091212283981167,0.47204410017466,0.62654245688594,0.4720441001852965,0.730176626567452,0.3065242039018349,0.3080228645721231,0.7534842712396528,0.7112842113861472,0.7706544277681805,0.7333514241043756,0.7415331856909662,0.7152407231066346,0.30891027571170726,0.72800103395246,0.7147109516601615,0.7271276141814785,0.7298598878605985,0.735968494969752,0.7147109516601615,0.7163470546931479,0.8242681542478034,0.7238077515026725,0.7195439772819654,0.7276139165645557,0.7252559126285099,0.7360069961964046,0.8115278725342628,0.2971753936721365,0.7395411272265114,0.7750454352362821,8683652.5,2.1252059,0.700000000001623,0.2999999999983761,0.0,0.0,0.0,0.0,323.15454239800977,0.0,0.0,2.0949231371748178e-11,0.0,0.0,1569.9040006612506,0.0,0.0,0.0,349.6614578803118,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5671687537418593,0.4735123121812224,0.6129338516661396,0.5442863263357628,0.3913589983035785,0.08203080561337271,0.6455661696797873,0.517693617684888,0.4397617127185459,0.4614757550288228,0.43976171273841835,0.5715832693529979,0.16408141267675452,0.5016635834002656,0.46316810544292775,0.25655238820331305,0.11955853521505408,0.29055294977319834,0.20250346595983967,0.20349637093032222,0.15821483143617418,0.5021379483718669,0.13983779852531217,0.13072335047956926,0.18359507825760138,0.2004751414565191,0.20786577977736098,0.13072335047956926,0.1322558211095237,0.4533696953410496,0.13920222127970278,0.17688977254195679,0.18054233711517517,0.1818757805701987,0.1403152592042028,0.43351168553009056,0.4263182041353764,0.1674407759891065,0.3049303242382218,13744526.0,0.98969336,0.02814439621285264,0.6718556037850025,0.300000000002145,31.000000156462193,0.0,16.459999918937683,635.6177185359636,1.6900000125169754,4.660000056028366,135.0262794460991,4.650000020861626,0.0,63.12000030092895,0.14000000059604645,15.590000241994858,27.939999848620477,682.2300016135902,2.14000004529953,15.64000016450882,18.020000338554382,2.969999998807907,213.84227959855994,270.5800001547139,99.83372043422047,1.5700000524520874
18,0.6034011594306434,0.4606049512969408,0.6459121265757082,0.5421110363777257,0.45172749947533264,0.08719589869087623,0.635962367208997,0.5687607111800377,0.47423355673644696,0.48065027045180914,0.47423355673587037,0.5309741186141581,0.17453666730872514,0.4474051719276286,0.42206519271012893,0.2566123336672753,0.1407810764992469,0.28968676196101195,0.21297336225398902,0.2102992062594111,0.17265743634465747,0.450771373641511,0.15412388010894232,0.14628940238962757,0.19361537603814666,0.2110692518066399,0.2096388947104488,0.14628940238962757,0.14700438612497643,0.4573272871364822,0.15457002315748647,0.18851794459616175,0.19582789307226592,0.19253985768620427,0.1527117307556009,0.43738488086353206,0.376905448002716,0.17647789606050518,0.30409570035903827,12628003.0,1.2178386,0.02814439621285264,0.27185560378324214,0.6999999999998119,56.820000387728214,0.0,38.750000178813934,329.2359999041966,1.6900000125169754,4.660000056028366,15.890000134706497,5.720000073313713,0.0,63.12000030092895,2.0900000482797623,15.090000241994858,210.42999975387556,238.10999952259073,26.59999990463257,2.219999998807907,6.180000185966492,1.2799999713897705,270.4312099909705,764.1027903560837,187.47999985522125,2.8200000524520874
19,0.5194490111240656,0.37447306171973904,0.7895747063922138,0.8479356831823881,0.5858760332458786,0.4465859747150472,0.7145090378209801,0.6048322211106337,0.5464727378940246,0.5464727378784876,0.5464727378767996,0.5579936302996584,0.48564750173111704,0.49060832972775836,0.4602416641447826,0.6233812171157059,0.44251826065977956,0.6529133761247077,0.5339740373359408,0.5445613214248682,0.4639379743693418,0.4865462482398758,0.4832196511124687,0.4510162620819042,0.5122824111949394,0.5633989897562504,0.5387583287466026,0.4510162620819042,0.45416816002998983,0.7415948655653458,0.456946871089471,0.5103579679049174,0.5154255814978731,0.5091652408030378,0.4932570163699181,0.7346022984837284,0.4425182606618147,0.5076088310483229,0.6576828367245829,13826777.0,2.2949323,0.30000000000180255,0.6999999999972122,0.0,0.0,0.0,0.0,755.4406562368564,0.0,0.0,37.790000915527344,0.0,0.0,672.8160002858757,0.0,6.250000119266577,0.0,759.5333431556769,0.0,4.800000190734863,4.810000061988831,1.2799999713897705,0.0,0.0,0.0,0.0
20,0.5933904307003104,0.30171681061920247,0.8776300219040747,0.9084244044346548,0.8011556082762222,0.6201174660146314,0.638628292128355,0.7673878833742308,0.6301400161205241,0.4967263461275604,0.6820247340998602,0.49672634611962974,0.6877525863426924,0.2818448846345523,0.29120677306876575,0.7194755113167411,0.6794687990860714,0.7377150184635524,0.69534765099997,0.7024334272054077,0.678741454135611,0.2887561113318439,0.6923620037690049,0.6781461523750979,0.6854183548710211,0.6940082067735537,0.6930633615361887,0.6781461523750979,0.6786497747595445,0.7996159368833313,0.68714252265119,0.6811679466976333,0.6912575182550803,0.6838707693559501,0.6995391638831796,0.7902188880453713,0.26516323031319106,0.702612635138636,0.7434265821988817,8211209.6,2.1992395,0.7000000000021935,0.0,0.2999999999978065,0.0,0.0,6.63000001013279,0.0,0.0,0.25,0.0,0.0,0.0,1569.90400066253,0.0,0.0,454.35999853909016,0.0,0.0,0.0,0.0,0.0,2.0334640746295453e-11,211.57600172769077,0.0,0.0
21,0.5849801246906683,0.4663364980271397,0.6261831540036062,0.5447788229051937,0.4150790467206263,0.08469889603674018,0.6410404083909125,0.5345131722786919,0.4558962009507051,0.465505621312987,0.4558962009415089,0.5568626101261982,0.16887694717044943,0.4782422999609433,0.445208369581125,0.25663547076785886,0.12837718050388527,0.29014838346612654,0.20715814828612683,0.20677965106806295,0.16420645456999253,0.48015188557598465,0.1462396852679291,0.13780814206620418,0.18833194164221662,0.20491084750655494,0.20924532033380477,0.13780814206620418,0.13890954226988017,0.4543581745908309,0.14608030010542508,0.18210202656186972,0.1868703009858458,0.18678381418970783,0.14603912595438673,0.43421386035032167,0.4056249089159965,0.17180608227382352,0.3043316521100073,13315667.0,1.0882957,0.02814439621285264,0.5718556037898086,0.3999999999990332,47.87000045925379,0.0,17.349999964237213,561.4698752657754,1.6900000125169754,4.660000056028366,110.70000013709068,5.720000073313713,0.0,63.12000030092895,0.14000000059604645,15.090000241994858,63.47999976601127,572.0021243410961,4.110000014305115,4.2200000286102295,15.84000027179718,1.4999999701976776,232.88787695962628,389.440123177277,128.60999985055435,2.8200000524520874
22,0.6194592800148837,0.36181014493247354,0.8458342922731479,0.8616604091579761,0.678343425939361,0.43446741781072257,0.7147603290294157,0.7002414919987198,0.5521270876523486,0.552127087670072,0.5521270876564743,0.5521270876629598,0.5071079284254578,0.39969255824875055,0.3957504470151981,0.5985162469990905,0.4896794705707231,0.6269813650440857,0.5426994584113599,0.5510879202169247,0.4980092794866611,0.4041833586286932,0.5143216318007517,0.4887370456476694,0.5220451699762565,0.5542341826093476,0.5382667485477811,0.4887370456476694,0.48988494363730267,0.7260995931307986,0.49814606178233917,0.5205837427456586,0.5314470881432386,0.5191086157696467,0.5223621252454544,0.7195034644249827,0.3577816096792344,0.5313499333043528,0.6337484270853543,11823139.0,2.4153047,0.40000000000069774,0.0,0.5999999999982143,0.0,0.0,9.549999982118607,0.0,0.0,0.25,0.0,2.14000004529953,0.0,897.0880003773424,0.0,0.0,849.0155636494209,0.0,0.0,0.0,0.0,0.0,0.0,484.6764368830173,1.250066147148779e-11,0.0
