,BILBERRY,ALL_MARKETED_MUSHROOMS,scenic,CARBON_SOIL_Update,BM_total,DEAD_WOOD_DIVERSITY,LESSER_SPOTTED_WOODPECKER,THREE_TOED_WOODPECKER,SIBERIAN_FLYING_SQUIRREL,LONG_TAILED_TIT,CAPERCAILLIE,HAZEL_GROUSE,HSI_RL_S1,HSI_RL_S2,HSI_RL_S3,HSI_RL_S4,HSI_RL_S5,HSI_RL_S6,HSI_RL_S7,HSI_RL_S8,HSI_RL_S9,HSI_RL_S10,HSI_RL_S11,HSI_RL_S12,HSI_RL_S13,HSI_RL_S14,HSI_RL_S15,HSI_RL_S16,HSI_RL_S17,HSI_RL_S18,HSI_RL_S19,HSI_RL_S20,HSI_RL_S21,HSI_RL_S22,HSI_RL_S23,HSI_RL_S24,HSI_RL_S25,HSI_RL_S26,HSI_RL_S27,NPV,MF,SA_O,INT_O,EXT_O,Longrotationthinning10Thinninglongrotation,Selectioncut4Selectioncut,Longrotationharvest15Longrotationclearcut,TapioharvestTapioclearcut,SA,Longrotationthinning30Thinninglongrotation,Shortrotationharvest5shortrotationclearcut,TapioharvestnaturesceneTapioclearcutwithnaturescene,Longrotationharvest10Longrotationclearcut,Longrotationharvest30Longrotationclearcut,Longrotationthinning15Thinninglongrotation,Selectioncut3Selectioncut,Selectioncut1Selectioncut,Longrotationthinning5Thinninglongrotation,TapiothinningThinningTapio,TapioharvestwithoutthinningsTapioclearcut,Shortrotationthinning5Thinninglongrotation,TapiothinningnatureThinningTapio,Tapioharvestwithoutthinnings10Tapioclearcut,Longrotationharvest5Longrotationclearcut,Tapioharvestwithoutthinningsm20Tapioclearcut,Selectioncut2Selectioncut
10,0.6844584140533667,0.3928737135025446,0.6460942918881445,0.40616084193284324,0.10150823025499475,0.0577249738899828,0.7517459103177377,0.3389951332188783,0.09014167218263967,0.7081424068370606,0.090141672183117,0.6185484123820262,0.12287256988653149,0.7679326306938714,0.6695537685926459,0.28230983621341316,0.05931656449225691,0.3470419511976294,0.14950284795542215,0.14693080359153818,0.1264503185176708,0.7453324647059887,0.0775362917943489,0.07377698253017134,0.1305876703744262,0.18001369764778535,0.1838848394167112,0.07377698253017134,0.077241018523514,0.5121248140080624,0.0956347918326212,0.12109167384291328,0.12880692347534334,0.12735673391890415,0.08381304167909165,0.5023825604491905,0.6346545851244597,0.13367378646633288,0.35932774497226416,17467800.0,0.0,0.02814439621285264,0.7718556037870609,0.2000000000000865,0.0,213.02713056338368,1.0199999809265137,0.0,63.12000030092895,1.0200000032782555,0.0,4.570000052452087,0.0,7.595490640270103,0.14000000059604645,213.09137887461915,947.5586209526931,0.0,0.0,1.25,0.2199999988079071,0,0.8499999940395355,2.390000104904175,10.550000131130219,776.3173793418309
11,0.7433484314527283,0.32868721117014316,0.703014771068476,0.3927852612105958,0.13734119273894463,0.05868548145985107,0.7652664351359671,0.3669148869489827,0.10253189330777447,0.7746043215110472,0.02738552986296354,0.5737508544654559,0.12354780204790151,0.7326337918343018,0.6443035664562496,0.2817372692070627,0.06850878466051452,0.34525642441799115,0.1552617735542655,0.14786142107399863,0.12963797400682794,0.7133387742323407,0.08116007405653963,0.07593628204375837,0.13374886208256195,0.18763679311330642,0.18058673135907172,0.07593628204375837,0.07892900779034237,0.5167011979619568,0.09738696721914956,0.12657050693520602,0.13845909202854634,0.13032135060047895,0.08644403231775506,0.5111310161672569,0.5949603913873148,0.13385611460621535,0.3567697154752675,17001872.0,0.0,0.02814439621285264,0.20000000000011958,0.7718556037982864,0.0,295.9300006367266,0.0,0.0,63.12000030092895,0.11999999731779099,0.0,0.0,0.0,0.6027326786086036,0.14000000059604645,1409.2359993511022,275.51400117048365,0.2199999988079071,0.0,1.4800000041723251,0.0,0,3.1800000369548798,0.0,20.147267771324493,173.02999901777676
12,0.6023496100816881,0.4137867689275614,0.6604256824048953,0.609255907312946,0.22287726950792336,0.12411134411593543,0.7726816583899753,0.43354422129091025,0.13637336056583502,0.6375428883208966,0.15256955877257364,0.6440774486446189,0.20428157201638122,0.7523136634830516,0.6740436622460985,0.37402703789031333,0.14379995188910455,0.43726026000808443,0.22565937709512326,0.23943313388917853,0.20160036257155295,0.7380831586133231,0.16708567703088634,0.16019390516342838,0.20556539906477483,0.27493110750552885,0.2663066967082055,0.16019390516342838,0.1645305544580346,0.5649944312106422,0.182214171358881,0.19570208808142942,0.20081348315449685,0.20058899458722163,0.18014702000317193,0.5552068834605028,0.6498193142182885,0.22446125433200845,0.4478903059915758,16526364.0,0.46212472,0.19999999998809706,0.8000000000119024,0.0,0.0,0.0,0.0,0.0,448.54400016119376,0.0,9.416809701012219e-11,0.0,0.0,0.0,0.0,0.0,951.5959997369569,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,842.580001041502
13,0.7516973037408553,0.32739878645184356,0.7795257128974151,0.5537274504413395,0.2903276632037803,0.14664827162029573,0.7953465981763514,0.48843086655461987,0.1905676144112688,0.717885534526758,0.19342818767222694,0.558503191548676,0.22634342462829493,0.6370721569814529,0.5822069138003166,0.38725377917121984,0.19045514832219076,0.4520383260312218,0.24543360447999618,0.24396651419670376,0.23946419132608626,0.6288208263478142,0.19874556933401394,0.19588401484267176,0.22732825947444976,0.30239271334095,0.27029860000101297,0.19588401484267176,0.1976910595765567,0.5852687543696967,0.22062812345872745,0.2199109242107629,0.2327058175893897,0.22412878698320335,0.20620193183646834,0.5827236767351847,0.5298945821929448,0.25101826655039006,0.46137689101106527,15345740.0,0.90804004,0.20000000000158313,0.0,0.7999999999984176,0.0,281.81000082194805,0.0,0.0,448.54400019143924,0.0,0.0,0.0,0.0,0.0,0.0,1512.3659999260733,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
14,0.5725751412197472,0.28219093320594213,0.8528826587531254,0.8907139134516364,0.7452140533124998,0.6483791692367272,0.6364276815770287,0.7753629988046044,0.5407387783288498,0.41971069709893066,0.6834362415067797,0.5136782438785608,0.7310128450386378,0.28591507482798706,0.28747406996952757,0.7536273628765486,0.7133151163024729,0.7757858482614979,0.7086219796078277,0.7249288390117876,0.7197897398193299,0.2909277097372426,0.7183616322962957,0.7196931792665172,0.710469987157023,0.7324081777730422,0.7359903888871936,0.7196931792665172,0.7205087659804684,0.8177603104169706,0.7365702378823802,0.696420880569682,0.7047618897119108,0.707957925063911,0.7281629499628225,0.8092992398107187,0.27408970746049405,0.7426811009799568,0.7833769103332043,7573629.1,1.9348534,0.7999999999950362,0.20000000000496373,0.0,0.0,0.0,0.0,0.0,1794.1760007404225,0.0,0.0,0.0,0.0,0.0,0.0,0.0,256.43400082554473,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,192.10999937355518
15,0.7192401275246408,0.3322762851681091,0.8059157408419939,0.6527839716633963,0.38327017438803856,0.2140839124091479,0.7883202208360347,0.539902928008967,0.2647453022374549,0.6568332835626298,0.26474530222283305,0.5544962932789437,0.29550340618531196,0.5797135746978412,0.5374889111362966,0.45527408387537804,0.26166553768244233,0.5125833953953107,0.3192698203681216,0.32419204655778466,0.3007250424765772,0.5777491485897055,0.2762115755658246,0.2664852189788706,0.2996321053357117,0.3784255546673368,0.34238255294970577,0.2664852189788706,0.26904082244134236,0.6291793706399047,0.28948852180870843,0.29281360044553645,0.30544718732516574,0.2956425239453318,0.28679570088314943,0.6274575916524694,0.4882673555756534,0.3255138150925052,0.520625003790307,14448444.0,1.3414619,0.2999999999984666,0.0,0.7000000000015331,0.0,221.05000074215997,0.0,0.0,672.8160002784739,0.0,0.0,0.0,0.0,0.0,0.0,1348.8539999188963,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
16,0.5750075425055882,0.3228525795531,0.8223006276565571,0.8676676820212975,0.6574375539987027,0.5328201957742925,0.6767642461203162,0.7323075244416729,0.44478290826395395,0.44478290826307615,0.5872228991375482,0.5609835217258158,0.6239365399172392,0.3696521112672195,0.3581646857589262,0.6798965372059801,0.5966395419174808,0.7093603157876489,0.6156939846049445,0.636343945374321,0.6094906438791915,0.37301377672060065,0.6102996209439556,0.6050380778257614,0.6112503531620558,0.6455105603741699,0.6470168713284457,0.6050380778257614,0.6067884111714423,0.7712158615280887,0.6230801992745951,0.597744695494325,0.6063122570997908,0.6076353131692794,0.6222834628369113,0.7619624747732908,0.34210327148340086,0.6411112443460654,0.7182536378026494,9554439.8,2.0410242,0.6999999999887229,0.2999999999995014,0.0,0.0,0.0,0.0,0.0,1569.904000632395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,378.91999950276465,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,293.89600077830926
17,0.6870323767039123,0.39112311393707433,0.6478457161937915,0.406017699167942,0.10302458896203742,0.05756000439023341,0.7506256796430675,0.3424882444178095,0.08734647657094528,0.714481160339828,0.08734647659423779,0.6172728488845377,0.12297729663476863,0.7675516351431839,0.6697416860142225,0.28236647000316306,0.059390400406979564,0.3475337443864812,0.14952609598158487,0.1465547127072261,0.1268585769114834,0.744970934003013,0.07727736617921951,0.07340221436623774,0.13048552908492797,0.1807144421335417,0.1834507047808468,0.07340221436623774,0.07698893395424221,0.5128291263171996,0.0953102754381926,0.12109307967596065,0.12916281643083058,0.12729533791077458,0.08359515338266635,0.5029193152419199,0.6340488410199008,0.13333879987028582,0.3596597893532916,17470430.0,0.0,0.02814439621285264,0.6999999999979701,0.2718556037891774,0.0,233.11850085215727,0.7299999892711639,0.0,63.12000030092895,1.0200000032782555,0.0,2.700000047683716,0.0,9.65544629305949,0.14000000059604645,350.2920527183803,860.8979474134745,0.2199999988079071,0.0,3.1200000047683716,0.0,0,0.8499999940395355,0.0,10.550000131130219,706.3060531920544
18,0.7284429207290691,0.34140719963580307,0.6820347015899464,0.398206085037177,0.1264615796552795,0.057922925744773604,0.7596686812012723,0.36246199651757033,0.09219493798782734,0.7531962781171495,0.052773185140998054,0.5876709966416439,0.12257232230952828,0.7511955948482028,0.6599748083837313,0.2813792251253294,0.06481167949280686,0.34531174572311674,0.15292257709017826,0.14747703400696377,0.12810800468140557,0.7307148148080889,0.07872093644968578,0.07399351487067589,0.13190901019860118,0.18497096213036754,0.18131661124328044,0.07399351487067589,0.07720078065951416,0.5144267847230319,0.09544007545154132,0.12403809483249185,0.13491861573127853,0.12832795049216394,0.08448910560320651,0.5073187969402244,0.6149413601265252,0.13238415558773364,0.3568312010581025,17192284.0,0.0,0.02814439621285264,0.3000000000000715,0.6718556037868841,0.2199999988079071,282.8708113706182,0.10999999940395355,0.0,63.12000030092895,0.11999999731779099,0.0,0.0,0.0,5.720000192523003,0.14000000059604645,1197.113188533968,383.41600163253287,0.0,0.0,1.25,0.0,0,3.410000041127205,0.0,15.830000221729279,289.3999986500259
19,0.5752065614990336,0.4228092669814654,0.6938076854141844,0.7059060452399292,0.3278517588435801,0.1847190322677051,0.7690407786111045,0.49664945933437543,0.2249009422321972,0.5831663384052282,0.2249009422779344,0.6410169550336993,0.2700299162866187,0.6819494178384976,0.6179710567316605,0.4300944076311641,0.2145191281199182,0.4843448905830957,0.2995149204843144,0.32035176320591513,0.2587286617008735,0.6735934702975759,0.24338373364984606,0.2292881115691035,0.27622654802067964,0.34332623324839406,0.3351445818430563,0.2292881115691035,0.23383679086729223,0.6013155854147796,0.24779642021750725,0.26833705205548514,0.2726891348439725,0.2705459916825867,0.2585488711891492,0.5909869741738335,0.5940660174150116,0.29511802640218915,0.49444138343021565,15558690.0,0.94962985,0.30000000000532845,0.6999999999946717,0.0,0.0,0.0,0.0,0.0,672.8160002937833,0.0,0.0,0.0,0.0,0.0,0.0,0.0,839.3951752946216,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,730.5088253511715
20,0.6395127244899892,0.2557108539741091,0.8727168630774611,0.8459266934769255,0.6839773250032002,0.5489575932280113,0.6893814986586082,0.7352921672949448,0.46945619243561715,0.46219376334555906,0.6058656034814047,0.5042158776698166,0.6344033494064136,0.34084420436323554,0.3375179818930653,0.6782583408042796,0.6143613068839978,0.7068273647619998,0.6279678313238586,0.644200782168683,0.6242098557931077,0.34793432363172255,0.6194997846210719,0.6163689962398121,0.6235327722352492,0.6502239223376747,0.6547187843427661,0.6163689962398121,0.6182289593595623,0.7711781872065541,0.63563140686228,0.6115898466755605,0.623186843759722,0.619764821300229,0.6310073250446097,0.765215988249845,0.307850450134037,0.6494847307767639,0.7154318321790625,9199319.1,2.0696311,0.6999999999873924,0.0,0.3000000000126068,0.0,42.119999587683395,0.0,0.0,1569.904000629483,0.0,0.0,0.0,0.0,0.0,0.0,630.6960007224752,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
21,0.6915721675406163,0.3851766201404889,0.6515657863383301,0.4053326260507277,0.10653426336547356,0.057403997969618904,0.7512817378287213,0.3457753343108845,0.0844976166031144,0.7224195342303602,0.08449761660252056,0.6150785539853829,0.12280404606715531,0.7652030494773291,0.6696447419831992,0.28165047680014244,0.05908623632178425,0.34619451285986597,0.15006947620044797,0.14610362345153427,0.12687987570729417,0.7432864821998885,0.07702655572687721,0.0724791355119064,0.13061462406446653,0.18074665327701658,0.18255671741571847,0.0724791355119064,0.0761466444524659,0.5117155331715053,0.09431045098455508,0.12146613182661807,0.1299216542975696,0.12736986572071102,0.08318946672977258,0.5020963707832519,0.631887312591878,0.13252736369156215,0.35835532631589345,17459511.0,0.0,0.02814439621285264,0.5999999999978209,0.37185560379076504,0.0,261.6500007585297,0.7299999892711639,0.0,63.12000030092895,1.0200000032782555,0.0,0.0,0.0,6.962566583759961,0.14000000059604645,542.6154324854062,756.042001151493,0.2199999988079071,0.0,1.25,0.0,0,3.5500000417232513,0.0,15.830000221729279,589.5899994076403
22,0.685234255310873,0.32497135308923497,0.8242500762931656,0.7244748802560844,0.46786166986125577,0.2922036246503495,0.7662473496971443,0.5899848242064274,0.32579828058312216,0.6029108510049804,0.32579828054964105,0.5461722916794586,0.3738130028559419,0.522253041972404,0.4897528261022786,0.513959035041179,0.3398137871128785,0.5623873985554759,0.3984356255819641,0.4097661126766333,0.3732403978646299,0.5236082203530044,0.3585084787006362,0.3438691512951066,0.3792669937760552,0.4488466858444972,0.4221534999847628,0.3438691512951066,0.34671650392942216,0.6655076002105134,0.36525239510627555,0.37256100049790747,0.384676955696337,0.37492329188176343,0.3705767101528807,0.6645303809478972,0.4443577950755064,0.40351201981632895,0.5710890077769065,13372151.0,1.7069113,0.39999999999817254,0.0,0.6000000000018273,0.0,144.23850832201617,0.0,0.0,897.088000371688,0.0,0.0,0.0,0.0,0.0,0.0,1201.393492245751,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0
23,0.715269434957075,0.35424633091945484,0.6683659729816718,0.4012103631656021,0.11742765761942568,0.057657538030657665,0.7567952936362881,0.3547335127637499,0.07922245812821437,0.7468451396871678,0.06983144272491662,0.5983306734554046,0.12286207272915164,0.760649438322675,0.6673719299236948,0.28179583676867964,0.06226301941663337,0.34615924849613317,0.1517652967540436,0.14681409106702434,0.12843310565875168,0.7392130923259056,0.07771905761782565,0.07293949064011887,0.13137456885625146,0.18357916884865058,0.18190965472551815,0.07293949064011887,0.07643696924639734,0.5138916672569007,0.09463432811807125,0.12302278912970907,0.1331343123413267,0.12796874995555194,0.08361986645528062,0.5059081192480535,0.6255943208311534,0.13210079124656673,0.3577285273927989,17319499.0,0.0,0.02814439621285264,0.40000000000949587,0.5718556037871605,0.0,273.3200004883377,0.4403476920900092,0.0,63.12000030092895,0.11999999731779099,0.0,0.0,0.0,6.540000185370445,0.14000000059604645,981.2416516373905,518.3199995756149,0.2199999988079071,0.0,1.25,0.0,0,3.410000041127205,0.0,15.830000221729279,378.7680008216085
