,BILBERRY,ALL_MARKETED_MUSHROOMS,scenic,CARBON_SOIL_Update,BM_total,DEAD_WOOD_DIVERSITY,LESSER_SPOTTED_WOODPECKER,THREE_TOED_WOODPECKER,SIBERIAN_FLYING_SQUIRREL,LONG_TAILED_TIT,CAPERCAILLIE,HAZEL_GROUSE,HSI_RL_S1,HSI_RL_S2,HSI_RL_S3,HSI_RL_S4,HSI_RL_S5,HSI_RL_S6,HSI_RL_S7,HSI_RL_S8,HSI_RL_S9,HSI_RL_S10,HSI_RL_S11,HSI_RL_S12,HSI_RL_S13,HSI_RL_S14,HSI_RL_S15,HSI_RL_S16,HSI_RL_S17,HSI_RL_S18,HSI_RL_S19,HSI_RL_S20,HSI_RL_S21,HSI_RL_S22,HSI_RL_S23,HSI_RL_S24,HSI_RL_S25,HSI_RL_S26,HSI_RL_S27,NPV,MF,SA_O,INT_O,EXT_O,Longrotationharvest10Longrotationclearcut,Selectioncut2Selectioncut,TapiothinningnatureThinningTapio,Selectioncut1Selectioncut,TapioharvestwithoutthinningsTapioclearcut,Longrotationharvest15Longrotationclearcut,TapioharvestnaturesceneTapioclearcutwithnaturescene,Longrotationharvest30Longrotationclearcut,Longrotationharvest5Longrotationclearcut,TapioharvestTapioclearcut,Tapioharvestwithoutthinnings10Tapioclearcut,Longrotationthinning30Thinninglongrotation,Longrotationthinning15Thinninglongrotation,SA,Shortrotationharvest5shortrotationclearcut,TapiothinningThinningTapio,Shortrotationthinning5Thinninglongrotation,Selectioncut3Selectioncut,Longrotationthinning5Thinninglongrotation,Longrotationthinning10Thinninglongrotation,Selectioncut4Selectioncut,Tapioharvestwithoutthinningsm20Tapioclearcut
10,0.6644200546390735,0.42892364784277826,0.6600887518184795,0.45859926805361395,0.18696526815368733,0.06497026947620006,0.7529875751971717,0.4018931447848363,0.20614624534015338,0.6865299894439523,0.20614624535945697,0.6200446135766736,0.13545371055876343,0.6989172162629155,0.6130246546564057,0.2810900623463221,0.07597509743490888,0.33784985511514287,0.16620936288408963,0.16520208277344467,0.13846553280476329,0.6832072936836732,0.09464290332596902,0.08821385359382315,0.1463246949779408,0.19048390734679524,0.19363795461431432,0.08821385359382315,0.09069680872340691,0.5054945339175166,0.10738983350831771,0.13848974280792523,0.1462144692258172,0.14355202552082552,0.09928529898747597,0.4990439690263195,0.5726162819610127,0.14329994972792062,0.3516851634638977,17009754.0,0.39027452,0.02814439621285264,0.7718556037877173,0.1999999999994301,4.189999997615814,832.4784943883845,0.0,878.8175057303858,1.4200000017881393,18.940000012516975,11.820000290870667,29.682494124334237,5.200000017881393,1.0000000298023224,6.889999985694885,3.7099999859929085,0.5199999958276749,63.12000030092895,0.9599999934434891,0.5600000023841858,0.2199999988079071,98.75150607789946,0.0,2.8200000524520874,281.45999995620275,0.1599999964237213
11,0.7206712992357438,0.38883645613476053,0.7133868428687999,0.4497967642633562,0.23367504130028824,0.06738090240237492,0.7654275943243921,0.4439569288805444,0.2398377774598951,0.7302590302064313,0.23983777745905233,0.5794060777906018,0.13812358253263093,0.6499505843431601,0.5767121109426505,0.28170934309086987,0.08890708844402542,0.33812356624816664,0.1742755680755038,0.16878751531512629,0.14354884918407734,0.6382231698971902,0.10169574281419781,0.0938152229106717,0.15227525029520567,0.20152582140898706,0.1924188058380592,0.0938152229106717,0.09575968084018724,0.511763144073964,0.11255649282807507,0.14684430800081785,0.1590243086632521,0.14964504964229067,0.10509563806866849,0.5055368736236572,0.5218897908098818,0.1463648590569327,0.35163730182541697,16521891.0,0.60087138,0.02814439621285264,0.20000000000275928,0.7718556037843882,4.189999997615814,177.16400086934513,0.5600000023841858,271.3799993248384,2.519999995827675,18.940000012516975,0.0,39.120000351285384,0.0,0.0,11.940000057220459,5.36480731464672,0.5199999958276749,63.12000030092895,0.0,0.0,0.0,1062.065998419669,0.2199999988079071,2.8200000524520874,575.9751941641446,6.82000008225441
12,0.5380669350134768,0.3843771741791146,0.7504899776324843,0.7479097443364076,0.43875980269907483,0.3451453188195694,0.7426701318799777,0.50928168845201,0.4985929862429027,0.535850199070909,0.49859298626007603,0.641165856976488,0.3933828372396395,0.5675970407078255,0.5159920631423975,0.5495684650148108,0.34171985461772914,0.5866737007015616,0.43465656120592766,0.4460088865578902,0.3752095355557503,0.5600308302512116,0.37654642905372404,0.3539511216388436,0.41266713451712167,0.4732981885947601,0.45404693704333005,0.3539511216388436,0.3571037697299319,0.6905690532069111,0.36292255816310265,0.4099381257901545,0.41230109521713937,0.40900954068085427,0.38672618663871705,0.6865469084995703,0.4935384691194492,0.41446795699244743,0.5935732102888512,15697115.0,1.7836739,0.20000000000275314,0.7999999999972469,0.0,0.0,840.8771729415005,0.0,953.2988278039784,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.54400019406324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13,0.6555686833262473,0.33076680701666655,0.8301517988525031,0.7198263720879181,0.4990629491980315,0.34780700844864054,0.7593941026028662,0.5801706227067003,0.5615463086691377,0.5820773628214719,0.5615463086574689,0.5726733703848138,0.3957074379318408,0.48819932341661787,0.45670066244108387,0.5420900355498995,0.36593806648230254,0.5796999746007027,0.4409774913212722,0.44173824130678047,0.38769782107700845,0.486253182264124,0.38910906763290415,0.3681625022660779,0.41868094272227013,0.4804698012346699,0.44593164821619424,0.3681625022660779,0.369614572450495,0.6900020857307598,0.3792985479748102,0.41827559289837746,0.4271759566679811,0.4158945847778163,0.3957719686890383,0.6874534308480899,0.4112636299291186,0.4221548963578779,0.586359117337591,14520243.0,2.1634671,0.20000000000117413,0.0,0.800000000002714,0.0,0.0,0.0,0.0,6.133021712444401e-11,3.8783999123469834e-11,0.0,0.0,0.0,0.0,2.5599999725818634,1.4999999925494194,0.0,448.54400019065895,0.0,0.0,0.0,1334.8880458467781,0.0,1.5700000524520874,453.65795489370146,0.0
14,0.5824429404287199,0.2767413804619383,0.8668114099455881,0.9060839808604667,0.7833400723056958,0.678422454060038,0.6274835906472123,0.7820248953609078,0.5440544300926594,0.43457249620184096,0.7021852347874414,0.49127696450467506,0.753839808343819,0.2701958943465627,0.27615984614790123,0.7695499048568308,0.7392140480507023,0.7909772321642492,0.7359358471577353,0.7496449024925758,0.7466533929532636,0.27557390073156507,0.7489835403537926,0.7445010783150718,0.7381282068667728,0.749551045504219,0.7572242928247345,0.7445010783150718,0.7450827465090806,0.8323140564437642,0.7614069543057069,0.7244918450440155,0.734239342773839,0.7362239046979344,0.7577542983594506,0.8239916536478799,0.2634594880237709,0.7680198350205101,0.7970260600104128,7499654.5,2.0085404,0.7999999999968606,0.2000000000031394,0.0,0.0,193.26400050662514,0.0,255.27999968830443,0.0,0.0,0.0,0.0,1.6666445234788656e-11,0.0,0.0,0.0,0.0,1794.1760007447092,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.633657785876237,0.3410623555297442,0.8420371791190209,0.7762778043822849,0.5542579485692454,0.3705055392120395,0.7635154173368103,0.6191560609364056,0.5641950919205668,0.5641950919123345,0.5641950918977907,0.5641950919100398,0.43282013989118734,0.47158921499028844,0.44759000012156264,0.5764958205264062,0.4058377349522573,0.613228465871479,0.474335930037227,0.4793973315774558,0.42552469339269927,0.47277927938386755,0.4319486807571353,0.40788025330404115,0.4507439012077951,0.5178191445400977,0.4783134255885733,0.40788025330404115,0.4097315409536623,0.7146997933247268,0.4198089868179936,0.45057101533434984,0.4600069768395131,0.4476598681259861,0.4413960556846521,0.7123886215319859,0.4058377349472279,0.4644128902134711,0.6204995272330789,13903450.0,2.3441535,0.2999999999951417,0.0,0.7000000000048585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7400000095461252,0.0,0.0,672.8160002709374,0.0,0.0,0.0,1231.4546939214306,0.0,0.0,337.70930673760427,0.0
16,0.5698046291555431,0.31792026652689914,0.8415120962692396,0.898007591161291,0.715398346585578,0.5864310096328208,0.6662730436020035,0.7473992599482671,0.486058770904849,0.46263255843435175,0.6399785234802349,0.5298498799845234,0.6678353622946712,0.34538295610296804,0.33931014891857963,0.7144097533587176,0.6436202382050633,0.7413102698717345,0.6604506478088296,0.678032336142566,0.6563390290105644,0.3486098787594811,0.6590317743058223,0.6504474553251223,0.6576935790032505,0.6834494148967974,0.6843972997013364,0.6504474553251223,0.6521162020675823,0.798734229837207,0.6671778755425362,0.6446740059412792,0.6542703694026514,0.654763914800955,0.6699849209347325,0.7918233528519993,0.32592333881444746,0.6827727453375386,0.747902897923602,9445510.0,2.1251851,0.7000000000016815,0.2999999999983177,0.0,0.0,285.96600043304215,0.0,386.8499998450381,0.0,0.0,0.0,0.0,1.6666445234788656e-11,0.0,0.0,0.0,0.0,1569.9040006613818,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.6757230183909675,0.42504516212935856,0.6701604296993984,0.4587017267999819,0.19786739868784012,0.06547242521120264,0.7557975627362259,0.41246429724500133,0.21610394699104757,0.6934994924059329,0.21610394699506075,0.6151058592958197,0.13536382058909813,0.6883792072786189,0.604839368954126,0.28073545795893057,0.07877411248359538,0.3368124454510952,0.16810642741192924,0.16522875019485156,0.1389915184981049,0.6734199178081723,0.09592825449970727,0.08943439213760251,0.1477056127486244,0.19254626641259473,0.19243276199392642,0.08943439213760251,0.09195267061233849,0.5061101574332848,0.10851001059362142,0.14026900995607275,0.14866943908331715,0.14474904510952807,0.10055981653903022,0.4997184308327265,0.5614659156089421,0.14381178630944336,0.3504490759903477,16977071.0,0.44613472,0.02814439621285264,0.6718556037682497,0.30000000000170873,4.189999997615814,701.1405637990156,0.0,791.583436229918,1.4200000017881393,18.940000012516975,11.820000290870667,33.92000030353665,0.2199999988079071,0.2800000011920929,6.889999985694885,4.576563028913217,0.5199999958276749,63.12000030092895,0.9599999934434891,0.5600000023841858,0.2199999988079071,204.06000018128492,0.0,2.8200000524520874,392.72943681545695,2.749999910593033
18,0.7067463110057538,0.4008844493977829,0.7021007945288567,0.45436613328179276,0.22572090524492538,0.06661347935411718,0.7624406525329578,0.438677665824408,0.2345918746181027,0.728229343030246,0.23459187461134243,0.5904519214431273,0.1364693012259712,0.6640907920242818,0.5876542902308567,0.2822842671425104,0.08586681116761505,0.33842642222634645,0.1727725248594473,0.16779909644784566,0.14137754788566098,0.6511673926179429,0.09959979858488663,0.09196100578974217,0.15109608252337772,0.1996239091984173,0.1920881957961173,0.09196100578974217,0.09424569623638607,0.5112559966821092,0.11097961121613362,0.14514586705535293,0.15664046271007145,0.14828714220756367,0.10362285728065775,0.5055276207400637,0.5355873925095084,0.14536983226185288,0.3519371916831953,16701419.0,0.56490894,0.02814439621285264,0.2999999999953121,0.6718556037888924,4.189999997615814,285.5999989658594,0.5600000023841858,386.99600130674344,2.519999995827675,18.940000012516975,0.0,38.543463505640545,0.2199999988079071,0.0,11.940000057220459,5.26000002771616,0.5199999958276749,63.12000030092895,0.0,0.0,0.0,844.2205352349408,0.2199999988079071,2.8200000524520874,570.2300013974574,6.82000008225441
19,0.5233197714030602,0.3806196542995064,0.7786891920678605,0.8041982154612108,0.5223319171873689,0.40144525772220324,0.736090994521442,0.5743400025337109,0.5214740085524773,0.5214740085651289,0.5214740085712438,0.6155630425557775,0.4594396662493946,0.5194919156214062,0.4784811783446131,0.6015995900447029,0.41601596050580486,0.6351717294417369,0.49222055285944444,0.5041901216555349,0.44343353188406687,0.515139114713864,0.4478534849733424,0.42667425305501483,0.47116201466082924,0.5334653764322912,0.5066475227565199,0.42667425305501483,0.4298562881661781,0.726343765339378,0.43603574583091276,0.4682049563027228,0.4714732525626374,0.467379858233093,0.4597686723591969,0.7233361042349031,0.4597372412485827,0.48215300873826633,0.6425689576666572,14923117.0,2.106168,0.30000000000047095,0.6999999999970543,0.0,0.0,726.2037919842968,0.0,843.7002086668629,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.8160002828893,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.6237188494682324,0.27485963262562957,0.882875943605284,0.8801295923522222,0.7380910993540705,0.5712107876374473,0.6743678888114832,0.7577382151116672,0.5308590065807607,0.4913312643104673,0.6671785235122405,0.4913312643185474,0.657194638244611,0.31202795221621504,0.3159438434131188,0.6947462147073746,0.6406118466927885,0.7198392881770678,0.655295068604884,0.6694063425973747,0.6494261882305931,0.31927535372032995,0.6513024512970369,0.6411723355164097,0.6480648863886105,0.6679193787364531,0.6711739803975941,0.6411723355164097,0.6425221795838102,0.7871493272644547,0.657601681656465,0.6387405552361547,0.6507515691267846,0.6449486887920804,0.6621474131649523,0.7821870120872351,0.287554147510844,0.6735305852124341,0.7276544065472909,9058510.6,2.1707866,0.7000000000028215,0.0,0.29999999999717725,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.9400000125169754,0.0,0.0,1569.9040006639384,0.0,0.0,0.0,598.4859488494553,0.0,0.0,73.39005141404738,0.0
21,0.6854152784387626,0.41822854892093203,0.6801719744955113,0.45808091061776596,0.20671741410360886,0.0651201724578324,0.758772567568772,0.42138834646188905,0.22211068508426948,0.7002795333686561,0.22211068505992992,0.6083673323330837,0.1343358440972062,0.6818409581347412,0.6009278393052303,0.28147323754255205,0.07999797069829587,0.3378744971191281,0.1690063861876169,0.16556334811016832,0.13829202642997787,0.6676821037689843,0.09608505134632218,0.08897024879293813,0.14797725355507751,0.19498546552824,0.19158981031241512,0.08897024879293813,0.09155867882397015,0.5082399302837299,0.10793908663657203,0.1414132730207125,0.15094007490747394,0.14526237950635632,0.10045512167135079,0.500904780189165,0.5543187950714831,0.14332261776594246,0.35138835390694023,16933093.0,0.48338515,0.02814439621285264,0.5718556037858176,0.40000000000132974,4.189999997615814,595.3407144854745,0.0,684.931285779888,1.4200000017881393,18.940000012516975,0.0,36.66871397945822,0.2199999988079071,0.2800000011920929,11.940000057220459,4.930000014603138,0.5199999958276749,63.12000030092895,0.9599999934434891,0.5600000023841858,0.2199999988079071,335.1692850432799,0.0,2.8200000524520874,473.6700011417897,6.82000008225441
22,0.628895747889851,0.34183262629943967,0.8471738048788042,0.8155196169781955,0.5921213398932512,0.3888978515017919,0.7529505906105435,0.6494145221138103,0.5520448780858443,0.5520448780881589,0.552044878065885,0.5520448780831253,0.46232659579654306,0.4515322351181181,0.43291144360129025,0.5884037229877555,0.4349930124328152,0.6233299331052105,0.4994847390687637,0.5104472494042879,0.453235496611888,0.4542323448195994,0.46191186923762934,0.436636581140278,0.47714751755393076,0.5359144661001383,0.5078051439095631,0.436636581140278,0.4387909031757068,0.721418220431173,0.4499925166854443,0.47534079865779283,0.48520431342465153,0.47343076092778635,0.4729630799756744,0.7186365320192604,0.3932108342814065,0.49359229251291564,0.6310857996752373,13042101.0,2.3638616,0.3999999999985265,0.0,0.5999999999929169,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6588937390044185e-12,0.0,0.0,0.9400000125222624,0.0,0.0,897.0880003724852,0.0,0.0,0.0,1090.6045166464987,0.0,0.0,254.0874838888647,0.0
