,BILBERRY,ALL_MARKETED_MUSHROOMS,scenic,CARBON_SOIL_Update,BM_total,DEAD_WOOD_DIVERSITY,LESSER_SPOTTED_WOODPECKER,THREE_TOED_WOODPECKER,SIBERIAN_FLYING_SQUIRREL,LONG_TAILED_TIT,CAPERCAILLIE,HAZEL_GROUSE,HSI_RL_S1,HSI_RL_S2,HSI_RL_S3,HSI_RL_S4,HSI_RL_S5,HSI_RL_S6,HSI_RL_S7,HSI_RL_S8,HSI_RL_S9,HSI_RL_S10,HSI_RL_S11,HSI_RL_S12,HSI_RL_S13,HSI_RL_S14,HSI_RL_S15,HSI_RL_S16,HSI_RL_S17,HSI_RL_S18,HSI_RL_S19,HSI_RL_S20,HSI_RL_S21,HSI_RL_S22,HSI_RL_S23,HSI_RL_S24,HSI_RL_S25,HSI_RL_S26,HSI_RL_S27,NPV,MF,SA_O,INT_O,EXT_O,Longrotationthinning5Thinninglongrotation,Selectioncut3Selectioncut,Tapioharvestwithoutthinningsm20Tapioclearcut,Longrotationthinning15Thinninglongrotation,TapioharvestTapioclearcut,TapiothinningThinningTapio,Longrotationharvest5Longrotationclearcut,TapioharvestnaturesceneTapioclearcutwithnaturescene,Shortrotationharvest5shortrotationclearcut,Longrotationthinning30Thinninglongrotation,Shortrotationthinning5Thinninglongrotation,Selectioncut1Selectioncut,TapioharvestwithoutthinningsTapioclearcut,Longrotationharvest30Longrotationclearcut,Selectioncut4Selectioncut,Selectioncut2Selectioncut,Longrotationharvest15Longrotationclearcut,TapiothinningnatureThinningTapio,Longrotationthinning10Thinninglongrotation,Tapioharvestwithoutthinnings10Tapioclearcut,SA,Longrotationharvest10Longrotationclearcut
10,0.5073533866521641,0.49314354881799316,0.5605594708693502,0.5536405351216491,0.40442000701313846,0.08712474491311023,0.5940552424534037,0.5266282052148915,0.4268640753258935,0.426864075324825,0.42686407532500004,0.5393710327583241,0.17405564407407542,0.46633378447984253,0.43901432343591745,0.24672330383345983,0.12509210620836833,0.2769588879344351,0.20237873527820496,0.20267709407469353,0.1720489845196165,0.46932278196036514,0.15075072657940009,0.14471685630074085,0.1900169493085449,0.19298644815693455,0.20736884060292718,0.14471685630074085,0.14682366930486385,0.4295442100792764,0.1525782442752755,0.17775697312826308,0.1780257938195122,0.18851215086751494,0.15126008521306672,0.4079815180411249,0.4086059448322103,0.17636223026253822,0.2913296958475442,11855935.0,0.87210084,0.02814439621285264,0.7718556037847994,0.19999999999969495,0.0,10.729999959506562,2.6800000220537186,0.14000000059604645,15.590000241994858,27.780000507831573,437.4000009596348,46.150000512599945,1.6900000125169754,14.729999981820583,2.969999998807907,495.67599705279474,5.950000047683716,218.07446577623855,129.9726122908604,703.8000011594577,40.33999991416931,0.0,0.0,25.196922175263765,63.12000030092895,0.7300000190734863
11,0.570089854859466,0.4654660105356373,0.6110165230330029,0.5566431660388756,0.512380242880071,0.09127291882490313,0.5880196550352346,0.6208943079572995,0.478255639009632,0.4782556390070031,0.4782556389843281,0.4782556390095722,0.1832871682709212,0.3881940484087183,0.3807967192679545,0.24237742009984428,0.15949986789378068,0.27176414584557856,0.21538769659806972,0.21290465117083382,0.18238555319278701,0.3959269982576369,0.16936240142209114,0.1644746602392871,0.2003759874073281,0.20864059090430062,0.20667417493772858,0.1644746602392871,0.16407616104426168,0.4385958754713299,0.16973157043294615,0.19388902646562856,0.20100680001372218,0.20033651397248423,0.16474862621434694,0.41484459758248937,0.33796768616782724,0.1821860949673935,0.2860762959271966,9444212.4,1.2404203,0.02814439621285264,0.17185560378819656,0.799999999997029,0.0,90.9400001615846,10.556943241771233,1.9500000476837158,15.090000241994858,2.219999998807907,68.8600000590086,8.09000015258789,1.6900000125169754,56.405517696997144,1.2799999713897705,151.23999869823467,6.939999938011169,415.2491105246359,835.7444295062322,136.95400075477227,249.6699995994568,0.0,1.5700000524520874,102.200000166893,63.12000030092895,22.949999809265137
12,0.5039384365085678,0.37360797451717875,0.7600404515328226,0.7897134147100207,0.5576469764990937,0.4399306824098201,0.6893338998918054,0.5707853116878188,0.5372452008896034,0.5372452008816104,0.5372452009321671,0.5372452008862783,0.46721661545442517,0.47324611048252835,0.4430298060004695,0.5970582882962456,0.42392595110150144,0.625352137007295,0.51372534035049,0.5160498780947161,0.4487602024417992,0.4691881308118211,0.46222106326168977,0.4345941098302649,0.49551478577907304,0.5339508085188313,0.51487350920059,0.4345941098302649,0.43702447285846413,0.7184575210969639,0.4398462153831633,0.49123251319046995,0.49532645215494003,0.49305978519986704,0.46897535171498905,0.7144126137476089,0.42392595109757586,0.48687376159913864,0.6309845952419608,13071076.0,2.1058712,0.20000000000489418,0.8000000000005677,0.0,0.0,0.0,0.0,0.0,13.180000185966492,12.130000233650208,298.77420994224065,18.020000338763182,0.7300000190734863,0.0,1.2799999713897705,651.6961014872738,0.0,0.0,0.0,798.3656885745256,0.0,0.0,0.0,0.0,448.54400019907376,0.0
13,0.5956428026522005,0.41206197690567825,0.776734069670598,0.8118875585688068,0.64127644813178,0.34335855952563266,0.6738930786873871,0.6718007183582472,0.5455958636589923,0.5455958636203347,0.5455958636524644,0.5455958636380206,0.4011662397289256,0.4215943649236828,0.42054028293114576,0.5093906278778183,0.38617088783122683,0.5387633016748182,0.4472758340274483,0.4504534634234962,0.3927099032478195,0.4271775205346043,0.40765265641097675,0.3822165379041329,0.4251129298963895,0.4667827930130095,0.43478946970267507,0.3822165379041329,0.3829401236224368,0.6533532513869004,0.3864780102528909,0.42646846967247215,0.4371589598507109,0.42332943559251446,0.4111846463156924,0.643392672219268,0.3822165378824453,0.4189713426090066,0.5456183482857389,10082746.0,2.3231449,0.20000000000931578,0.0,0.7999999999939303,0.0,499.71422992119,1.940000057220459,5.9700000286102295,0.0,0.0,0.0,0.0,0.0,20.470000028655786,0.0,0.0,42.089999795021356,131.2400003373623,815.5868210768143,0.0,155.29999935626984,0.0,1.5700000524520874,102.97495009181675,448.5440002087814,17.319999992847443
14,0.505588808909336,0.2633991165773818,0.8812328909577366,0.9339763899016615,0.8762891078768531,0.7839957817596763,0.577366503823771,0.752714214238026,0.7340526250557707,0.4428621969683856,0.6761159081532632,0.44286219696548684,0.8147194311460072,0.24214093632364542,0.25043751638350376,0.8122460224458917,0.8039221163045888,0.8184654795894579,0.8210538930662659,0.8211324579386386,0.7977422095899601,0.2450466902201598,0.8155991860514435,0.8045193844276571,0.814087644457203,0.8010606528366498,0.8089447911347756,0.8045193844276571,0.8051625857605262,0.8573623118737734,0.8063053460778575,0.8111436295394637,0.816760735698139,0.8134035589195189,0.8200392664215662,0.8414486598062739,0.24214093632344236,0.8171366292862517,0.8220357877665389,5561354.6,1.9779558,0.7999999999995842,0.2000000000004158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.52400043162095,0.0,0.0,0.0,243.0199997575515,0.0,0.0,0.0,0.0,1794.1760007506223,0.0
15,0.5916452713030584,0.39669496262092485,0.8040517129583982,0.8556236345354766,0.6875292579156397,0.41102088010080223,0.6724508729549498,0.6985262891787941,0.5596315546505145,0.5439091379155617,0.5439091379170251,0.5439091379182643,0.46882042716045247,0.39743605650378927,0.3996177371356671,0.5681269264192644,0.4548196352511048,0.5938415440799731,0.5106176761106889,0.5159887218149369,0.45919446958303844,0.4036125351707546,0.47735386982596156,0.45081438326800183,0.4892388215569175,0.5280682582388896,0.4982134836064882,0.45081438326800183,0.45153270099017945,0.6958547570503244,0.45486360339025916,0.4904690691052994,0.5012230753014795,0.48718869219409644,0.4821907081574726,0.6872962372091797,0.3635681903781201,0.48645382561900646,0.5998900388262938,9963101.3,2.3685768,0.2999999999910023,0.0,0.7000000000050025,0.0,508.9499986321787,1.9400000572940996,0.0,0.0,0.0,0.0,0.0,0.0,14.0,0.0,0.0,24.509999811649323,71.00176234424138,755.732731820815,0.0,89.43126934774929,0.0,4.800000190734863,94.04823833545063,672.8160002618328,5.490000128746033
16,0.5061347357708433,0.28219242682044515,0.8690341490842312,0.9292055565331563,0.8416492700982029,0.7362469706538212,0.5960046384233564,0.736939598823869,0.7000528429614902,0.4610560136539985,0.6050059710940248,0.4610560136537244,0.7718185893359422,0.2798179987573778,0.2830876332203686,0.7822141536096578,0.7563866275544905,0.7915327081420769,0.7837925852686103,0.785254042839908,0.752504641987805,0.2815508928250019,0.7717208069215566,0.7578876568965001,0.7748876160446666,0.7652061431938284,0.7731004123123758,0.7578876568965001,0.7587830902383668,0.8406596422085013,0.7600185997021117,0.7717720345906567,0.7772801148147824,0.7737093814300697,0.7769640256321005,0.8255944673902227,0.2744836492283417,0.7757405245480151,0.7950058518954543,7296875.1,2.0520219,0.7000000000046905,0.2999999999953079,0.0,0.0,0.0,0.0,0.0,2.4200000762939453,0.0,4.800000190757891,0.0,0.0,0.0,0.0,323.8484769688258,0.0,0.0,0.0,341.7475230356035,0.0,0.0,0.0,0.0,1569.9040006681303,0.0
17,0.5246549033640505,0.48605790035138335,0.5755004801957035,0.5570365690371073,0.4376917058173437,0.08806839162590557,0.5940682264811332,0.5477237777972981,0.449913222866176,0.4499132228639994,0.44991322285723095,0.5195538483462426,0.1759997447590653,0.44399825649569563,0.42060938822557037,0.24486992988583217,0.13488500780720916,0.2748649071542983,0.2045349943088008,0.20499097159527532,0.17361709799275876,0.44832712967280414,0.15495031352099964,0.149944468497756,0.19141676059907461,0.19729850946440644,0.20600453518028183,0.149944468497756,0.1512392632144255,0.43148310376234683,0.15637613938153094,0.18115391143438694,0.18305003597974975,0.19024467850661356,0.15398237895673755,0.4092015395717615,0.38760728953942775,0.17605228396899936,0.28925080977018375,11381967.0,0.99679242,0.02814439621285264,0.6718556037897473,0.2999999999974,0.0,23.019999846816063,4.330000057816505,0.14000000059604645,15.590000241994858,24.550000488758087,358.9689554970095,43.01000052690506,1.6900000125169754,22.46104509877474,2.969999998807907,429.5973217909956,5.93000003695488,268.33000024035573,233.6249550949151,630.4077218057371,70.81999993326812,0.0,1.5700000524520874,41.859999895095825,63.12000030092895,0.7300000190734863
18,0.5646103421791565,0.46743626106304553,0.6074740193432809,0.5562667842256461,0.506066690294647,0.09165967154411632,0.5868953287815405,0.6134698597764532,0.47876361542163853,0.47876361542002216,0.47876361543457174,0.47876361542080187,0.18221673875051225,0.3923755603183774,0.38278993972497555,0.24328270646484307,0.15860151034756795,0.27236218803762463,0.21515384806393423,0.21252077176062079,0.1804730755197049,0.39962087798804224,0.1694973656507242,0.1647068170394339,0.20043263929819427,0.20817124121130393,0.20672990912304182,0.1647068170394339,0.16415661327647674,0.4382989587760066,0.16981832082234927,0.19371335181026156,0.20024278648712943,0.20048130768940994,0.16489194954507516,0.4151548042554672,0.3411788953409991,0.1826229533614597,0.2867703217701232,9758330.5,1.2242474,0.02814439621285264,0.2718556037856196,0.700000000001153,0.0,66.56298669425166,8.640000119805336,1.9500000476837158,15.090000241994858,2.219999998807907,123.92000024020672,18.410000324249268,1.6900000126684858,57.65793759621338,1.2799999713897705,193.69599844250672,7.569999933242798,393.6453115781501,709.2557018166362,253.3900007456541,221.88206298407383,0.0,1.5700000524520874,85.30999994277954,63.12000030092895,15.859999895095825
19,0.5086378877060795,0.37346797522274755,0.7873107026578755,0.854113669409045,0.6127753308805521,0.4644719880550487,0.6937521638692271,0.6180218500322789,0.5427593311636487,0.5427593311638055,0.5427593311427499,0.5427593311498904,0.5023286896058958,0.4694824421627546,0.44373135026615457,0.6232963866256389,0.46056673501695516,0.6509112804354065,0.5481990898764341,0.55748228949309,0.48047371997614974,0.4659952826098392,0.5001795656291712,0.46882593099040093,0.5283042495256627,0.5686957491539658,0.549814915071708,0.46882593099040093,0.47145288938104496,0.7402579202683802,0.4731620336699762,0.5255563892971266,0.5305880978448536,0.5255351879814599,0.5088839365403839,0.7314448722097739,0.4275091071246539,0.5206781800141564,0.6564540548579703,12617031.0,2.2665212,0.2999999999999891,0.7000000000000111,0.0,0.0,0.0,0.0,0.0,11.00000011920929,11.84000015258789,172.54999983310717,7.4600001575650605,2.700000047683716,0.0,0.0,673.7003127316101,0.0,0.0,0.0,690.6536876159564,0.0,0.0,0.0,0.0,672.8160002820174,0.0
20,0.5417184039738545,0.3216105986484945,0.8588253964013618,0.9262294847904484,0.8471575900693432,0.6637052648961315,0.604029582030426,0.7646402215058619,0.692102750382138,0.48456073464877647,0.6844778522685961,0.4845607346510171,0.7122217858937865,0.2664073747998483,0.28184345711141073,0.7342858512437082,0.7078528189527341,0.745881397780178,0.7225750997411402,0.7239943151815544,0.7002444377731356,0.2738443093779741,0.7166712432834944,0.7042753909983365,0.7108651243139246,0.7151719457296485,0.7067047948376037,0.7042753909983365,0.704335540583851,0.8030480012141356,0.7058370864776202,0.7104195085256737,0.7188987730714401,0.7099873662758384,0.7210153571426311,0.7901781749441437,0.25944816587361974,0.7172174905570659,0.749677605216715,6047198.0,2.1516746,0.6999999999999632,0.0,0.29999999997925847,0.0,287.2759996774487,1.940000057220459,0.0,0.0,0.0,0.0,0.0,0.0,1.9500000476837158,0.0,0.0,4.289623450319559,0.0,324.32037674281565,0.0,1.5413306759605767e-11,0.0,0.0,53.04000025987625,1569.904000657528,0.0
21,0.542832431421959,0.4791629387260844,0.5933555598818734,0.5568779433516589,0.4609760621670844,0.08918390249860238,0.5972946412713528,0.5671864101324331,0.4623013587279639,0.46230135872883293,0.4623013587404425,0.5094907542481257,0.17672110371360158,0.4296140584882506,0.4086634079381143,0.24672503239092614,0.14183570368164866,0.2769499423309747,0.20930390766078039,0.2094559572413418,0.17350389767948207,0.43454573107519306,0.15929159851405844,0.15355151504343445,0.1950098935861746,0.20287881350303835,0.2077845000108038,0.15355151504343445,0.1542938291952362,0.4376174140013697,0.15949338825863474,0.18628378744309798,0.18983940965152446,0.19417000069951276,0.15705193317265598,0.41470355078022747,0.3726394463943201,0.17792300187521287,0.29151259103609484,11097140.0,1.0913449,0.02814439621285264,0.5718556037826344,0.4000000000045128,0.0,33.689999744296074,3.5973615529863836,0.14000000059604645,15.590000241994858,18.670000314712524,279.2800002396107,31.9920004208071,1.6900000125169754,37.25080276088625,2.969999998807907,384.1799976528895,5.459999978542328,302.9791981038568,342.8306380803222,548.1400013715029,114.35999989509583,0.0,1.5700000524520874,52.55000019073486,63.12000030092895,2.6600000262260437
22,0.5711041029894973,0.382594176912226,0.8231179824812596,0.886719702728989,0.7385403423563012,0.47929012740465105,0.6559614123697814,0.7204574758683635,0.5965680820522297,0.5268602175130025,0.5268602176112234,0.5268602175110295,0.5398152153107931,0.36066723543031665,0.36788782061689324,0.614855752368919,0.5287260293674103,0.6362518002153601,0.5714331206568828,0.5778476792011114,0.5274967032944284,0.36773769292962744,0.547062583890192,0.5246643823859184,0.5518733539609678,0.5814474898213553,0.5576308872289056,0.5246643823859184,0.5250946708170643,0.7265724612492644,0.5268013688127949,0.5535658842142174,0.5627873238324346,0.5501702054216451,0.5522076728476325,0.7175133765583533,0.33499618870139947,0.5525493578151346,0.6413461004891098,9294667.2,2.3286997,0.4000000000068048,0.0,0.5999999999931952,0.0,500.94247064416595,2.880000054836273,0.0,0.0,0.0,0.0,0.0,0.0,8.700000286102295,0.0,0.0,26.729999780654907,35.001250914356746,643.1582794358803,0.0,46.02999925613403,0.0,0.0,82.19000017642975,897.0880003910387,0.0
