,BILBERRY,ALL_MARKETED_MUSHROOMS,scenic,CARBON_SOIL_Update,BM_total,DEAD_WOOD_DIVERSITY,LESSER_SPOTTED_WOODPECKER,THREE_TOED_WOODPECKER,SIBERIAN_FLYING_SQUIRREL,LONG_TAILED_TIT,CAPERCAILLIE,HAZEL_GROUSE,HSI_RL_S1,HSI_RL_S2,HSI_RL_S3,HSI_RL_S4,HSI_RL_S5,HSI_RL_S6,HSI_RL_S7,HSI_RL_S8,HSI_RL_S9,HSI_RL_S10,HSI_RL_S11,HSI_RL_S12,HSI_RL_S13,HSI_RL_S14,HSI_RL_S15,HSI_RL_S16,HSI_RL_S17,HSI_RL_S18,HSI_RL_S19,HSI_RL_S20,HSI_RL_S21,HSI_RL_S22,HSI_RL_S23,HSI_RL_S24,HSI_RL_S25,HSI_RL_S26,HSI_RL_S27,NPV,MF,SA_O,INT_O,EXT_O,Longrotationharvest5Longrotationclearcut,TapioharvestTapioclearcut,Shortrotationthinning5Thinninglongrotation,Shortrotationharvest5shortrotationclearcut,Selectioncut2Selectioncut,Longrotationharvest10Longrotationclearcut,TapiothinningnatureThinningTapio,Longrotationharvest15Longrotationclearcut,Selectioncut4Selectioncut,Longrotationthinning5Thinninglongrotation,Selectioncut3Selectioncut,Selectioncut1Selectioncut,TapioharvestnaturesceneTapioclearcutwithnaturescene,Tapioharvestwithoutthinningsm20Tapioclearcut,Longrotationharvest30Longrotationclearcut,Longrotationthinning30Thinninglongrotation,Longrotationthinning10Thinninglongrotation,Tapioharvestwithoutthinnings10Tapioclearcut,Longrotationthinning15Thinninglongrotation,TapiothinningThinningTapio,TapioharvestwithoutthinningsTapioclearcut,SA
10,0.6388240304119875,0.4400416292235487,0.6503739746542193,0.4847480520867951,0.23798400834729752,0.06845619826963688,0.7354178171174218,0.4299476686762021,0.2824483221135872,0.6402476536979747,0.28244832211668963,0.6212437413934302,0.14034106848285327,0.6566547680917081,0.5807436582258616,0.27681091800120433,0.0846799872361955,0.32801659205656264,0.17538365354456348,0.17515596927926022,0.14067187047639126,0.6447434141458663,0.10399983264629101,0.0959137215996214,0.15488719575658477,0.1941969319006679,0.19718943917316312,0.0959137215996214,0.09821429636897393,0.49650894709625887,0.11285002192000161,0.1480663518716714,0.1550996681700687,0.1523966528036233,0.10798081418012667,0.4860394585696552,0.5404592573353237,0.14780650160665257,0.3423757146658268,16514468.0,0.57133627,0.02814439621285264,0.7718556037884761,0.1999999999979669,13.030000120401427,1.0000000298023224,0.0,0.9599999934434891,835.7338804405275,3.3600000143051147,0.0,42.21000002324581,256.78787893580477,0.0,58.349999979138374,867.1521195941863,11.820000290870667,0.6199999898672104,66.40612105238051,8.220000125467777,2.8200000524520874,7.600000008940697,0.5199999958276749,1.3599999845027924,1.6500000059604645,63.12000030092895
11,0.6930686641986356,0.41189098128386076,0.6995947953177958,0.47953281722312685,0.29118587578276,0.07140580311567161,0.7369220897047452,0.4789996212632445,0.32878408060877173,0.6665634182599302,0.32878408061548786,0.5786961930768101,0.14437351720850158,0.6022569181200249,0.541298705437389,0.2772173079639891,0.09876424978733098,0.32726728672445116,0.18452421199205588,0.17950542119251187,0.1475587523618311,0.5946061323815829,0.11263495612934893,0.10278182085142888,0.16219881441737585,0.20552524102216682,0.19640605145629805,0.10278182085142888,0.10442688946615784,0.49993373854143547,0.11912189787681993,0.1573705199184587,0.16879161638331888,0.15969950509404843,0.11507900257058194,0.48971525355652745,0.48757920852654013,0.1519356028372883,0.34132280151597366,15922722.0,0.82244943,0.02814439621285264,0.20000000000286206,0.7718556037842853,0.5399999916553497,0.0,0.0,0.14000000059604645,158.6940012433493,8.389999985694885,0.5600000023841858,49.1000000089407,675.960001565516,0.2199999988079071,874.648180615404,289.16999895870686,0.0,8.520000085234642,79.60781762688842,13.57000032812357,2.8200000524520874,13.670000150799751,0.5199999958276749,0.0,3.4700000286102295,63.12000030092895
12,0.5390064603925223,0.3707222700847481,0.7636629383064443,0.7625497176380769,0.478272119562054,0.3875797783654605,0.7303198557843401,0.5272726606956571,0.5272726607022065,0.5272726607127,0.5272726606266559,0.6161553600187462,0.4285391646558193,0.5341030505604216,0.4872140036945889,0.5788498258330294,0.3797643837068215,0.6115403729512618,0.4709304098771278,0.4804757674658532,0.4093816079603058,0.5272802997237683,0.41502886262886907,0.3909907666522306,0.45015142239950223,0.5070197771374302,0.48557961177850223,0.3909907666522306,0.3940555046574188,0.7087880215739558,0.398761307051948,0.44758525275237715,0.4502778532500291,0.44680499850005456,0.42451717395746535,0.7063288518267526,0.46602115331366833,0.44834270424534367,0.6180192504811061,15328810.0,1.9571363,0.19999999999686446,0.8000000000073714,0.0,10.03000020980835,0.0,0.0,0.0,836.0579448573809,0.0,0.0,0.0,0.0,0.0,0.0,938.138055414836,9.950000286102295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,448.54400018085664
13,0.6504976240925592,0.33408356239048315,0.8362941063925972,0.742274910573432,0.5348372365943246,0.375928457497668,0.748308078443491,0.5972888052747941,0.5723157418517772,0.572315741879341,0.5723157419312315,0.5723157418714929,0.4204037056544861,0.4639672329851351,0.4379326543277686,0.5649770502677204,0.3929684419670863,0.5998180307346573,0.4667101616945124,0.4668607323322012,0.4099715586976073,0.4632428165091926,0.41614269750286337,0.39402986323609873,0.44492183428423154,0.5073203074787018,0.4673178130583172,0.39402986323609873,0.3954829016996526,0.7077030683329201,0.40368363831193227,0.4446735284128587,0.4545210145781662,0.44221778800860106,0.4227800135879789,0.7049818327580736,0.3942908728848084,0.4454497289876134,0.6063388433361393,14179892.0,2.2923442,0.19999999999497428,0.0,0.8000000000050259,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,557.5240640513742,0.0,1210.0319361404509,0.0,0.0,1.2000000476837158,14.180000305175781,2.600000023841858,1.5700000524603466,7.070000141859055,0.0,0.0,0.0,448.5440001766848
14,0.5757789902197538,0.2743243957103031,0.8697629308185975,0.9102634569987403,0.798261216797912,0.6954042644798093,0.6181185467622111,0.7798421807106517,0.5817046167084328,0.43807605954306084,0.7006711408543316,0.4781465386223747,0.7658516968506318,0.26470102760831093,0.2714596773730415,0.7803999427861613,0.7510613909578009,0.8001043388839675,0.7490805427050191,0.7614088374077461,0.7579821468376948,0.26980370017833233,0.7609902151768027,0.7557189554930294,0.750817754830401,0.7608440348361339,0.766899110249421,0.7557189554930294,0.756353137795167,0.8396340907715244,0.7712209197364885,0.7380472122325072,0.747785999031573,0.749079661569463,0.7692917189874193,0.8309645317602421,0.25918616041782705,0.7778667754730921,0.8058463023161432,7428096.1,2.0135605,0.7999999999929392,0.20000000000705992,0.0,1.4211178557985067e-11,0.0,0.0,0.0,184.0940006477786,0.0,0.0,0.0,0.0,0.0,0.0,264.4499995559735,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1794.1760007357198
15,0.6306601499041744,0.3526016936493566,0.8392990018924318,0.7958903938206604,0.5740241322169911,0.36803337558455457,0.7549769222607868,0.6312316367914728,0.5659920308372047,0.56599203085001,0.5659920308220817,0.5659920308561299,0.4297193866892063,0.46685393578830464,0.4457834511389303,0.5711108417381099,0.4036656948136141,0.6058661468577736,0.4778255429851643,0.4840102158487207,0.42119108582655423,0.4687190745569067,0.4335675506297799,0.40484190068705583,0.45387989575846094,0.5156842868626998,0.4789834593375845,0.40484190068705583,0.4067582512029019,0.7088331152847855,0.4161203617473812,0.4535609192437312,0.46336640087160813,0.45050522006549526,0.44278411126957873,0.7051758821756844,0.40366569482861586,0.4621498624480187,0.613665797308607,13713448.0,2.3838178,0.30000000000496857,0.0,0.6999999999945082,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.283121109668792e-14,375.5230495613782,0.0,1191.4409510863015,0.0,0.0,0.0,0.0,0.0,0.0,2.939999997615814,0.0,0.0,0.0,672.8160002929762
16,0.5695585704498384,0.31365177573566977,0.8465595663158436,0.9031196744014219,0.737557313977112,0.6111775695580857,0.6538862753056244,0.7453389036273576,0.5242684717010222,0.46288252644118943,0.6539872986605718,0.5115064367449089,0.6878616981397515,0.33384316728865193,0.33051328498515187,0.7272990467552559,0.6667219202517454,0.7520449071527519,0.6800298976364383,0.6958586449092699,0.6767963449675981,0.33704985558006895,0.6809069641064412,0.6728543284791955,0.676799191255872,0.6977633265497777,0.6997016380007584,0.6728543284791955,0.6742988708007772,0.8071445954122022,0.6881422803429494,0.6649251430336796,0.6739805037905297,0.6741364147272122,0.6912962288308446,0.7982215959744776,0.3177207740136175,0.7018980009074651,0.7578499042687502,9342321.7,2.1324835,0.7000000000058837,0.29999999999411525,0.0,1.4211178557985067e-11,0.0,0.0,0.0,295.849999114871,0.0,0.0,0.0,0.0,0.0,0.0,376.9660011538074,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1569.904000670806
17,0.6528995904526569,0.4398630066448708,0.6629244361106896,0.4877452173241966,0.25513337983674916,0.06976461074556344,0.7351162394647496,0.44696060704815593,0.30287610736551507,0.6436831785663613,0.3028761073665799,0.6126635476452025,0.14118744562583743,0.6404636331975013,0.5678569672375603,0.27711523133809635,0.0894102931101898,0.3276574540948343,0.17838984738288322,0.17639531020406096,0.14226566952149086,0.629253547112021,0.10717776588366054,0.09881482363244726,0.15761754963643385,0.19789867475858386,0.19670080215457772,0.09881482363244726,0.10095633565700693,0.49832176693863756,0.11569627929526918,0.15122053778863917,0.15916130272442203,0.1550630638889026,0.1107389053902421,0.4872321092173428,0.5249979001525528,0.14959289258872982,0.3419577450582499,16380684.0,0.66899104,0.02814439621285264,0.6718556037855705,0.3000000000015768,4.889999896287918,1.0000000298023224,0.2199999988079071,0.9599999934434891,717.7800006122402,8.389999985694885,0.0,44.6000000089565,391.30945795105345,0.0,129.35000009834766,769.5539995295185,11.820000290870667,0.6199999898672104,72.67000046744943,12.436541667501125,2.8200000524520874,8.830000057816505,0.14000000059604645,0.5600000023841858,1.6500000059604645,63.12000030092895
18,0.6817053851733871,0.42442421368113065,0.690303898080717,0.48245742847580175,0.28435776051760797,0.07092188611826017,0.7351571428295641,0.47231142869375276,0.3234997797043728,0.6609896942861181,0.3234997797425148,0.5876748170663246,0.14417268086572485,0.612355431624202,0.549016521818803,0.2778911105418119,0.09620009183467722,0.3280623989094215,0.18324139606277703,0.1788843506194012,0.1466559878521866,0.603780890508304,0.1109894107628178,0.10137426915368962,0.16122404921712769,0.20447002468857792,0.19646853584695487,0.10137426915368962,0.10330790847240635,0.49958875397535163,0.11776596897369021,0.15609612540386028,0.16675885270386118,0.15870618902286365,0.11395129403101506,0.4893749420788649,0.4979789377837683,0.15113975335980454,0.34203284937308553,16090365.0,0.79380465,0.02814439621285264,0.29999999999544774,0.6718556037916995,0.5399999916553497,0.0,0.0,0.14000000059604645,272.87320429475,8.389999985694885,0.5600000023841858,49.79999999701977,651.4000013843436,0.2199999988079071,675.3772027495048,399.26279598462236,0.0,8.520000085234642,78.46679560832033,13.57000032812357,2.8200000524520874,13.670000150799751,0.5199999958276749,0.0,3.4700000286102295,63.12000030092895
19,0.5277666643574339,0.368339873154624,0.7893319491678257,0.8193248408747167,0.5532321297789057,0.4353181482183891,0.7263800547061225,0.5854342166003215,0.5323771996587046,0.5323771996415086,0.5323771995907608,0.5879305685799608,0.48381136390474744,0.4965262118515537,0.4611608626331956,0.6247840391103838,0.4423322078189068,0.6561908928025473,0.521698345644347,0.5319979408117862,0.4654755264630483,0.49257804602960287,0.47661190721174135,0.4521645641170208,0.5013652531643839,0.5606055314725011,0.5321016525084955,0.4521645641170208,0.4551852014262994,0.744431183838041,0.46045535610848837,0.4987019647201128,0.5026943022863537,0.49791819421973793,0.4877048151025867,0.7409023290618981,0.4423322078175584,0.507518697719006,0.6614953884953506,14647507.0,2.2214018,0.30000000000176963,0.6999999999982304,0.0,0.0,0.0,0.0,0.0,769.8672183358685,0.0,0.0,0.0,0.0,0.0,0.0,800.0367823177988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,672.8160002858019
20,0.6251051856270068,0.28265614587101834,0.8834493705494126,0.885470715007267,0.7529994080736315,0.5843006113355788,0.666986768536912,0.7576977974246566,0.5481006423691118,0.4909271989245887,0.6712912751994885,0.4909271989197933,0.6671284710484585,0.3036635980758614,0.30965690417857233,0.7009945722093334,0.6519745209062441,0.724690706492782,0.6655668337132891,0.678957751363643,0.6601276447666187,0.31099752965873007,0.6633039766164076,0.652105256084994,0.6589482704441896,0.6730381638023157,0.6796716895063516,0.652105256084994,0.6532328270366151,0.7902137594061655,0.6677422479789087,0.6500771896835713,0.6621738383769877,0.6563487055778036,0.6732308423135653,0.7855792970937172,0.28176460558520894,0.6831116203274002,0.7317958024981038,8954682.7,2.1885164,0.7000000000002818,0.0,0.2999999999997172,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.119283274778485e-11,107.58600114154935,0.0,563.9199991226196,0.0,0.0,0.0,0.0,0.0,0.0,1.310000017285347,0.0,0.0,0.0,1569.9040006585317
21,0.6639049991847213,0.4348146443034944,0.6741093294368804,0.485108789459412,0.26619908769114753,0.0703416886754895,0.7340904796763398,0.4554985725585549,0.30995075911757,0.6522110405922897,0.3099507591297576,0.6034605013784808,0.14238715410338953,0.6309996613550224,0.5613758813746759,0.2774366402507828,0.09205022441087651,0.32800952449847826,0.180444161088333,0.17754312543896753,0.14442876999468632,0.6207481430668754,0.10858263790015361,0.09984945092178286,0.15916607101112537,0.20062718159713594,0.1969075164146125,0.09984945092178286,0.10216352631983622,0.4991967597109384,0.11683566091792072,0.15312432667204268,0.1621642279441268,0.1565100814043563,0.11211786153674798,0.48827733727885414,0.5151717302249453,0.15028085312215733,0.34218794680834996,16319712.0,0.71692284,0.02814439621285264,0.5718556037861187,0.4000000000037843,2.2999999821186066,1.0000000298023224,0.2199999988079071,0.9599999934434891,599.3399996608496,8.389999985694885,0.0,44.943370721214876,518.0279990132104,0.0,220.43000055850334,668.1820003071315,9.950000286102295,3.9399999231100082,74.5400004722178,13.02000031620264,2.8200000524520874,8.830000057816505,0.49662927792093875,0.5600000023841858,1.6500000059604645,63.12000030092895
22,0.6258505541650483,0.34784963595870577,0.8511070560278355,0.8312155318406674,0.6136918397712766,0.3968952425231914,0.7447073840467661,0.6631269513422346,0.5563289542739239,0.5563289542680461,0.5563289542594163,0.5563289542640123,0.47001709367822647,0.4383974016425589,0.4222756846939042,0.5923326378871712,0.4460146204273247,0.6248253216250714,0.5097750407078915,0.5186781355600426,0.4615184964602706,0.4414181719879798,0.474205424521642,0.44708120317499533,0.48650954291545434,0.5413594339179797,0.5120645212451455,0.44708120317499533,0.44907372291889736,0.7234367415119847,0.45915185825794697,0.485523879864923,0.4956439940300544,0.48303852063026914,0.48468792074866696,0.719887328944052,0.383065572093072,0.5019588145483368,0.6322449840703669,12867559.0,2.3911738,0.40000000000816377,0.0,0.599999999991836,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,296.51626241990175,0.0,1048.0057381113695,0.0,0.0,0.0,0.0,0.0,0.0,1.1100000143051147,0.0,0.0,0.0,897.0880003940865
