,BILBERRY,ALL_MARKETED_MUSHROOMS,scenic,CARBON_SOIL_Update,BM_total,DEAD_WOOD_DIVERSITY,LESSER_SPOTTED_WOODPECKER,THREE_TOED_WOODPECKER,SIBERIAN_FLYING_SQUIRREL,LONG_TAILED_TIT,CAPERCAILLIE,HAZEL_GROUSE,HSI_RL_S1,HSI_RL_S2,HSI_RL_S3,HSI_RL_S4,HSI_RL_S5,HSI_RL_S6,HSI_RL_S7,HSI_RL_S8,HSI_RL_S9,HSI_RL_S10,HSI_RL_S11,HSI_RL_S12,HSI_RL_S13,HSI_RL_S14,HSI_RL_S15,HSI_RL_S16,HSI_RL_S17,HSI_RL_S18,HSI_RL_S19,HSI_RL_S20,HSI_RL_S21,HSI_RL_S22,HSI_RL_S23,HSI_RL_S24,HSI_RL_S25,HSI_RL_S26,HSI_RL_S27,NPV,MF,SA_O,INT_O,EXT_O,TapioharvestwithoutthinningsTapioclearcut,Selectioncut1Selectioncut,SA,Longrotationharvest30Longrotationclearcut,Longrotationharvest15Longrotationclearcut,TapiothinningnatureThinningTapio,Longrotationthinning5Thinninglongrotation,Longrotationthinning15Thinninglongrotation,Tapioharvestwithoutthinningsm20Tapioclearcut,Tapioharvestwithoutthinnings10Tapioclearcut,Longrotationharvest5Longrotationclearcut,Selectioncut3Selectioncut,TapioharvestnaturesceneTapioclearcutwithnaturescene,Selectioncut2Selectioncut,Selectioncut4Selectioncut,Shortrotationthinning5Thinninglongrotation,Longrotationharvest10Longrotationclearcut,Longrotationthinning10Thinninglongrotation,Shortrotationharvest5shortrotationclearcut,Longrotationthinning30Thinninglongrotation,TapioharvestTapioclearcut,TapiothinningThinningTapio
10,0.6140402425014614,0.45278056791086563,0.6359410293654386,0.5094390739225294,0.2852564098390464,0.07201444346508332,0.7093674339360968,0.4556705862378891,0.3361839302581872,0.5727875305396631,0.3361839302511863,0.6116086824562778,0.144944546665459,0.6172161541375156,0.5528447354520752,0.271995104139909,0.09312532811234298,0.3184736383975594,0.18341795123991309,0.18385069346479432,0.14336245910052117,0.6079435824180366,0.11355849169736909,0.10429651203173652,0.16257921620553026,0.19668126632952723,0.19989089739878707,0.10429651203173652,0.10604074086674545,0.48367506144779737,0.11839177912589952,0.1561101797554025,0.16210120799232253,0.1601628016202031,0.11662917369900501,0.4693165814226707,0.5153628317731467,0.15250770349327686,0.3324006182641297,15861482.0,0.70561087,0.02814439621285264,0.7718556037858704,0.20000000000081314,0.9600000083446503,839.3659986621194,63.12000030092895,106.96694682541634,60.11999996010885,0.0,0.0,0.14000000059604645,3.5799999982118607,8.59000001847744,46.020000010728836,37.18399927855302,11.820000290870667,823.960001245141,216.50305388395017,0.0,2.14000004529953,2.8200000524520874,0.9599999934434891,9.54000011831522,1.910000056028366,7.02000018954277
11,0.6619368047249047,0.4346366162895768,0.686262869419882,0.5083865536985879,0.3503793984206343,0.07659387961820434,0.710932812904397,0.5140742191815001,0.3925229885462937,0.6034192908043952,0.3925229886061033,0.560748622938187,0.15289907038721964,0.5457616021988042,0.49532021097079065,0.2719385270796416,0.11187974923986939,0.31615141914753275,0.19624607782272074,0.19208576922068496,0.15325304999629133,0.5419968110871755,0.12631645479426903,0.11581262198377097,0.17378382697441777,0.2103054208106736,0.20188638868443134,0.11581262198377097,0.1168609937996499,0.48827410435515656,0.12911213773325733,0.16931418305386883,0.17966333284717434,0.1715029905107936,0.12778958907424381,0.47432839423467305,0.44331778139098227,0.16005234716696326,0.3304478395024102,15080019.0,1.0034844,0.02814439621285264,0.19999999999503243,0.7718556037921148,8.100000202655792,289.2599983811551,63.12000030092895,142.2909564097016,83.14000011983461,1.1399999856948853,0.0,0.14000000059604645,3.5799999982118607,21.330000028014183,4.909999996423721,709.3350421525387,0.0,154.234001798573,724.4800013378548,0.0,16.359999895113624,3.0400000512599945,0.14000000059604645,18.120000280439854,0.0,0.0
12,0.5378603409786052,0.3619818179863573,0.7718275353561955,0.7661035892828862,0.4965947623580982,0.41247137262071387,0.7246138966610041,0.5345953446338043,0.5345953446284515,0.5345953446353379,0.5345953446016919,0.5951329337929229,0.44748709887503463,0.5164625564465269,0.47237137756622266,0.5959291475216982,0.40218597483578905,0.6275296242272435,0.4902279458975011,0.49653422525183705,0.4293153318144149,0.5100321883024026,0.4371653284656029,0.4129322232499405,0.4702312172314742,0.525335965675326,0.5009575289010364,0.4129322232499405,0.41557500560140864,0.7223056406168953,0.42029806628153005,0.4679439640498976,0.47115963431054314,0.46741436355270133,0.44562389750927495,0.7208172898180588,0.4518332893938791,0.46846516084846046,0.6324564305006402,15088834.0,2.0317531,0.20000000000226067,0.8000000000015517,0.0,0.0,896.3741495542131,448.5440001929588,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.381621788601258,0.0,11.820000290870667,859.2202107313979,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3800183899520873
13,0.6442092413426699,0.33877163630565943,0.8351050771638068,0.7584467399948202,0.5506483769112851,0.37638518501778456,0.7372598098423894,0.609685826692323,0.575114174694885,0.5751141747023105,0.5751141746901618,0.5751141746978545,0.42089081976072745,0.4591216212565863,0.4369455316014641,0.5633376582330815,0.39404543790480223,0.5964919762250268,0.4709319968093186,0.4710452329515204,0.41049372127265343,0.45880150588610674,0.4203677346839396,0.39450477891049024,0.44837586411471275,0.5075065674767709,0.46882469601735266,0.39450477891049024,0.39573839519679666,0.7048102531784146,0.40357854232126344,0.448537266666687,0.4589790490262801,0.4459458063494098,0.4264894839148778,0.7017900263764285,0.3940454379073498,0.4468645555439391,0.6033027808860721,13953185.0,2.3224979,0.19999999999670515,0.0,0.8000000000029558,0.0,0.0,448.5440001804994,31.950000643730192,0.949999988079071,0.0,0.0,0.0,1.2000000476837158,6.400000020861626,0.0,1144.8373797437598,0.0,0.0,597.2086200804417,0.0,3.149999976158142,1.5700000524520874,0.0,6.910000205039978,0.0,0.0
14,0.577823513361315,0.27031968512372856,0.872003885053206,0.9124161287360012,0.8129100934876068,0.7125186528063301,0.6110916787022923,0.7818689470250715,0.5935769231359148,0.4399579543816179,0.7341959731028403,0.45968682170233666,0.7780481773928034,0.25598657938419006,0.2645196141997099,0.7877596401210736,0.7647374355753768,0.8066071068404542,0.7629445901791031,0.7730838021668619,0.7712382147986446,0.2609197889871863,0.775216465099825,0.7687751070488245,0.7653048350323695,0.77040536782617,0.7777443291303541,0.7687751070488245,0.7693933138664837,0.8437082857958399,0.7839160450961208,0.7527176193365067,0.7625960184401219,0.7637840765893626,0.7828956832062033,0.833405385210119,0.25253071232497437,0.7901640625905194,0.8115510114117217,7314949.4,2.0176779,0.799999999997338,0.20000000000266202,0.0,0.0,242.4540010694792,1794.1760007455848,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0899991246105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.6270980796985454,0.35937664271887454,0.8408103428073154,0.8119914002406265,0.5861623525643084,0.36696590160679826,0.7523237639166843,0.6393894250912177,0.5712739542595118,0.5712739542561897,0.5712739542605652,0.5712739542541654,0.42570295986266943,0.46204091824120314,0.4427720019076299,0.5691531525687655,0.4005810774272253,0.6026117398611128,0.4781380692092327,0.48526522471582023,0.41460562843235244,0.46372668955542734,0.4315798712865798,0.40115413250384063,0.4535245976563595,0.5149199537907726,0.4772250860916497,0.40115413250384063,0.4029956832895874,0.7097264643259916,0.4109189468043542,0.4537471848389415,0.4638347541448904,0.45019300809920615,0.4404487758917406,0.7048697674634457,0.4005810774240995,0.45724226805356155,0.6096614632264122,13489369.0,2.4167564,0.3000000000064554,0.0,0.6999999999978469,6.133021712444401e-11,0.0,672.8160002963874,0.0,8.290392141747177e-12,0.0,0.0,0.0,1.2000000477233075,3.8799999952316284,0.0,1124.4748385334178,0.0,0.0,439.1291620478927,0.0,0.0,0.0,0.0,1.2200000286102295,0.0,0.0
16,0.5587634766077348,0.30914753285510566,0.848575801078538,0.9104289393631844,0.7545694806462987,0.6248218409623015,0.6463835174439962,0.7466040371495338,0.5541439706568816,0.4678742936788902,0.6280375838798179,0.4948628034137886,0.6967904211904093,0.328869807908092,0.32658504535857613,0.7367212613790179,0.6757954902050322,0.758967077850316,0.693496470760546,0.7072001613487566,0.6843147307494615,0.3316204500363592,0.6926979755990382,0.6812231435082582,0.6888571099629178,0.7088961607453649,0.7075165515857018,0.6812231435082582,0.6827115551628412,0.8145271063074695,0.6949042361132863,0.6782473120143931,0.6872433639022083,0.686299407689641,0.702504475474166,0.804931302578067,0.3146770757266642,0.7107343731433577,0.7645684192647223,9211982.9,2.1372651,0.7000000000001222,0.2999999999998778,0.0,0.0,363.8600001187898,1569.9040006582418,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.9560001628009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.6243892557520472,0.4550987229553081,0.6487454869597064,0.512823538062609,0.3098103229777233,0.07416281309047554,0.7062769092931267,0.4748011204814035,0.3659478920500524,0.5791439026934853,0.3659478920548687,0.5990250730816141,0.14870537443245327,0.58763364907924,0.5268148830999694,0.27173217185432946,0.09978547929710958,0.31613424272334933,0.1890858587524863,0.18798365911901588,0.1472927593392549,0.5805689245385439,0.11888901730153825,0.10912850625721099,0.1678078477838157,0.20115921821428553,0.20152139162413477,0.10912850625721099,0.11074716426620052,0.48443380557739363,0.12277382195374871,0.16176907919789005,0.16870599154729748,0.16533524473840688,0.12152847869565538,0.47025636127416764,0.4854116505549831,0.1559450264172193,0.3303541449991072,15611709.0,0.82849694,0.02814439621285264,0.671855603791007,0.2999999999961405,2.2100000083446503,728.6161737587757,63.12000030092895,123.95217493675165,73.86000008881092,0.0,0.0,0.14000000059604645,3.5799999982118607,9.660000070929527,34.66999992728233,89.98382467064184,11.820000290870667,726.5878263401289,346.2900001183152,0.0,4.110000014305115,2.8200000524520874,0.9599999934434891,16.210000313818455,1.910000056028366,2.219999998807907
18,0.6528860782487833,0.44593481593147377,0.677678061774022,0.5104147881245393,0.3434974840333592,0.07586040091263109,0.7082821085638481,0.5077875165356759,0.38823703654507546,0.5979449080514422,0.38823703655445363,0.5684549074047689,0.15198111137778345,0.5534925710584768,0.5004880874694272,0.27266196857566793,0.10883573221903693,0.3166138257100018,0.19489076114542686,0.19127022741488262,0.15148163405923817,0.549101837952387,0.12435796629128124,0.11381390478245407,0.17256608349089061,0.20877312867624667,0.2017195164012929,0.11381390478245407,0.11525989247453318,0.4877849651526787,0.12728315384523148,0.1677373824527535,0.17743780312206783,0.1701344041407938,0.12635570646117475,0.4739212248845283,0.45054312599750274,0.1589643708861381,0.33100198279852316,15240058.0,0.97719262,0.02814439621285264,0.3000000000042012,0.6718556037829462,8.100000202655792,398.58999875187874,63.12000030092895,141.47509189569854,83.14000011980534,1.1399999856948853,0.2199999988079071,0.14000000059604645,3.5799999982118607,21.330000028014183,4.909999996423721,527.5789067785702,0.0,269.1760015424144,682.7800011113377,0.0,16.359999895095825,2.8200000524520874,0.14000000059604645,18.120000280439854,0.0,0.0
19,0.5261176801511915,0.3728525088670134,0.7920740705909782,0.8318650743114452,0.5640849849898836,0.43901173592618176,0.7249524402136432,0.5921014074551401,0.5348041608081672,0.5348041608104811,0.5348041608171002,0.5812984992962628,0.48506229130150635,0.4950051770715575,0.46136139936824333,0.6248183834346391,0.4426489564668657,0.6556509413567426,0.5258161721976106,0.5371144514135823,0.46485387978520987,0.4912456561183589,0.47840764824848214,0.4519877540311523,0.5052432294526356,0.5629463112253374,0.5354341489941598,0.4519877540311523,0.45508742181395695,0.7443003876595604,0.4596527986868692,0.5023300505039427,0.5068841184300724,0.5016488473004318,0.48951580970467273,0.7391667461151552,0.4426489564696763,0.5073811572325728,0.661062520338679,14455317.0,2.2535238,0.2999999999989704,0.7000000000021354,0.0,0.0,794.3669755286394,672.8160002795461,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,775.5370251338417,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
20,0.6179856580128918,0.2898753639278113,0.8826471186716421,0.8919475462434437,0.7665805886079838,0.5906969995179382,0.6603020213814844,0.7620950944470924,0.5618588188257184,0.4926247390494156,0.6735173747889012,0.4926247390467259,0.6713764264436544,0.29874418818516457,0.30596948856660455,0.7044410374697089,0.6576616688522284,0.7278638605355582,0.6724296388164986,0.6850606926566017,0.664186684573769,0.30581012868404717,0.6708695290777216,0.6574032042337707,0.6657374750293614,0.6763797080257962,0.6835460530422528,0.6574032042337707,0.6583639512459106,0.7934719458004651,0.6720135435683642,0.6574687125072676,0.6695560483290321,0.6633849348343548,0.6802254818562702,0.787450232827909,0.27836200789146925,0.6882578382701431,0.7349119178284482,8818869.8,2.2003908,0.7000000000066107,0.0,0.29999999999338356,0.25,0.0,1569.9040006724365,1.1231741155786037e-10,1.7258613586482406e-11,0.0,0.0,0.0,0.0,1.3100000174288626,0.0,542.4259726365979,0.0,0.0,128.83002761334416,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,0.6365193152375466,0.4528436708912945,0.6598483500412153,0.5125230512960098,0.32388608795179946,0.07490863863607747,0.706697434866914,0.48894225080241294,0.37633364601118485,0.5858599306888141,0.376333645997647,0.589531685725521,0.1501454751157431,0.5771325841804258,0.5196503395312364,0.2716499107967287,0.10395503849584176,0.31586083052315456,0.1909526086004294,0.1892972396727225,0.1489986431790612,0.5710458555497993,0.12121548949506518,0.11140985964442456,0.16935012039541708,0.20413559706528145,0.20155080504479472,0.11140985964442456,0.11302412229050507,0.4854335287871369,0.12511445400881577,0.16399255617973152,0.17202342526480383,0.16702047004726173,0.12353604788603759,0.4711402365150631,0.47543123110369884,0.15701594240044886,0.33040383608813295,15496390.0,0.89496049,0.02814439621285264,0.5718556037889395,0.3999999999982078,2.2100000083446503,649.8719995657331,63.12000030092895,132.57458136398228,80.78000010550022,0.0,0.0,0.14000000059604645,3.5799999982118607,15.359999999403954,9.980000049002173,161.19541921683336,11.820000290870667,607.520000353476,467.66799936049085,0.2199999988079071,14.549999952316284,2.8200000524520874,0.9599999934434891,16.210000313818455,1.0000000298023224,1.1399999856948853
22,0.6221727925402046,0.35080063260140865,0.8498019696994472,0.8426255675145005,0.633068256521192,0.4025891810074322,0.7357222724614788,0.6748355433992088,0.55412220816506,0.5541222081656955,0.5541222081601797,0.5541222081655796,0.47821789814591703,0.42815915513892494,0.4154420134687491,0.5921511422150713,0.4568016586657487,0.6231509059404683,0.5155653100594214,0.5247648344559245,0.46936398484295483,0.4316499805081919,0.48285407462634605,0.4571573077885051,0.49277738448345065,0.5433709338281608,0.5154083915668387,0.4571573077885051,0.4589799390272535,0.7234052023478105,0.46832003639556474,0.4917204451357145,0.5022065818505966,0.48949114344863764,0.4928378400904211,0.7188288751761718,0.3766802000484046,0.5068726838989492,0.6305901822386265,12696249.0,2.3974537,0.40000000001012004,0.0,0.59999999998988,0.25,0.0,897.0880003984739,1.2977581149928452e-11,1.733153329884941e-11,0.0,0.0,0.0,0.0,2.9399999976782527,0.0,998.6019996905361,0.0,0.0,343.8400008529651,0.0,0.0,0.0,0.0,0.0,0.0,0.0
