,BILBERRY,ALL_MARKETED_MUSHROOMS,scenic,CARBON_SOIL_Update,BM_total,DEAD_WOOD_DIVERSITY,LESSER_SPOTTED_WOODPECKER,THREE_TOED_WOODPECKER,SIBERIAN_FLYING_SQUIRREL,LONG_TAILED_TIT,CAPERCAILLIE,HAZEL_GROUSE,HSI_RL_S1,HSI_RL_S2,HSI_RL_S3,HSI_RL_S4,HSI_RL_S5,HSI_RL_S6,HSI_RL_S7,HSI_RL_S8,HSI_RL_S9,HSI_RL_S10,HSI_RL_S11,HSI_RL_S12,HSI_RL_S13,HSI_RL_S14,HSI_RL_S15,HSI_RL_S16,HSI_RL_S17,HSI_RL_S18,HSI_RL_S19,HSI_RL_S20,HSI_RL_S21,HSI_RL_S22,HSI_RL_S23,HSI_RL_S24,HSI_RL_S25,HSI_RL_S26,HSI_RL_S27,NPV,MF,SA_O,INT_O,EXT_O,Tapioharvestwithoutthinnings10Tapioclearcut,TapiothinningThinningTapio,Longrotationharvest15Longrotationclearcut,Longrotationharvest30Longrotationclearcut,Selectioncut1Selectioncut,Longrotationthinning30Thinninglongrotation,Tapioharvestwithoutthinningsm20Tapioclearcut,Shortrotationthinning5Thinninglongrotation,Selectioncut2Selectioncut,Selectioncut4Selectioncut,Longrotationthinning5Thinninglongrotation,SA,Longrotationharvest10Longrotationclearcut,Shortrotationharvest5shortrotationclearcut,Selectioncut3Selectioncut,TapioharvestTapioclearcut,TapioharvestwithoutthinningsTapioclearcut,Longrotationthinning15Thinninglongrotation,TapiothinningnatureThinningTapio,Longrotationharvest5Longrotationclearcut,TapioharvestnaturesceneTapioclearcutwithnaturescene,Longrotationthinning10Thinninglongrotation
10,0.5092057240818016,0.4930992425519632,0.5661479307947015,0.5545948226778551,0.3982803778912154,0.08438748154322952,0.6073563531366581,0.5168794606386344,0.42571351773634497,0.42571351773645033,0.4257135177298058,0.5565235234186322,0.17101743029756206,0.48298937847672796,0.4520076367283362,0.24781997129420028,0.1197670547544601,0.27876260398662134,0.20160084437140993,0.20351736113109148,0.16679122611954852,0.48537864241464473,0.1450332180841341,0.13746944587751223,0.18702923724371004,0.19317444620146001,0.20851652578428195,0.13746944587751223,0.13942984560245633,0.4350155357339796,0.14422608877162044,0.17630139777100542,0.1766695605542002,0.18519403660084005,0.14584730465615145,0.41294772096728394,0.42119281960372923,0.17143404308354482,0.2927556441340716,12673593.0,0.86488475,0.02814439621285264,0.7718556037892984,0.19999999999784895,22.679999977350235,21.72000029683113,47.08999985456467,215.9316385287887,566.1675551043927,17.00836109257279,5.970000073313713,2.75,739.4984441881709,122.09400063084439,0,63.12000030092895,0.7300000190734863,1.6900000125169754,10.729999959474823,15.590000241994858,6.170000046491623,0.14000000059604645,0.0,360.4500002563,23.190000355243683,0.0
11,0.584424771663289,0.4562901377543773,0.6287544256815625,0.5501718461554989,0.49663363174382846,0.09141356185184506,0.6046192807155206,0.6038472667787257,0.4837945382281312,0.4837945382279589,0.48379453820216595,0.48720692666617055,0.18183429114085228,0.40085158772673224,0.3874785930737369,0.2491902107857704,0.15614088612042631,0.2797749807633882,0.21746250381490545,0.21322517473071514,0.1807419148238651,0.4069054706531073,0.1676387332734446,0.1611668119057041,0.20072795184210365,0.21214132211437786,0.20812008025178924,0.1611668119057041,0.1607808975825182,0.44608066799962826,0.16748116519620368,0.19489658023952514,0.20216209941252922,0.2006400064432451,0.16344484584936986,0.4244329833109782,0.3430843864326133,0.18318427955604827,0.2941177690135415,10745496.0,1.2554299,0.02814439621285264,0.17185560380798223,0.799999999979165,72.64999997615814,2.0,233.76658183646444,350.8895624162981,167.3999986052513,57.573418338475186,3.450000062584877,1.4999999701976776,159.7140011025337,898.8064376957618,0,63.12000030092895,26.59999990463257,1.6900000125169754,142.17000032961369,15.090000241994858,3.360000044107437,2.0900000482797623,0.0,29.939999848604202,8.09000015258789,2.8200000524520874
12,0.5088421127528213,0.372240422965745,0.763021678197023,0.7873546404068181,0.5526835475774655,0.4388787802404829,0.6932251280548039,0.5675529838224711,0.5394580144342797,0.5394580144377278,0.5394580144470005,0.5394580144450067,0.4664424249385889,0.47502270207980557,0.44369867065569446,0.5994221740305143,0.42367183608431336,0.6285890218574726,0.5133288418096503,0.5166378686047173,0.44768578124753944,0.47076756319073015,0.4617538275667869,0.434053660880254,0.49496302604911724,0.5352867491701385,0.5163432862401329,0.434053660880254,0.4364206336719246,0.722037513151247,0.4395828164892307,0.49121455078538756,0.49543242964907097,0.4926888786527797,0.46865369156700565,0.7178793676982673,0.423671836094499,0.48711391270304044,0.6339429996704958,13441190.0,2.1118352,0.19999999999425686,0.8000000000057432,0.0,0.0,12.130000233650208,0.0,0.0,649.9010050433594,0.0,0.0,1.2799999713897705,848.8680173607655,0.0,0,448.5440001750085,0.0,0.7300000190734863,0.0,13.180000185966492,0.0,0.0,0.0,250.066977611676,18.020000338554382,0.0
13,0.6138074490201161,0.3951483480889441,0.7955236123163426,0.8034804048939855,0.6236338979536598,0.34707753634484334,0.696313924630672,0.6640183051901642,0.5602380450535118,0.5602380450393493,0.5602380450253592,0.5602380450497295,0.40357828234627263,0.42817384664136793,0.42238573779956556,0.5232858001116066,0.385085847736923,0.5541591374385886,0.45135925789054104,0.4533993859781335,0.39523540873748336,0.43213750665157324,0.4086029641575486,0.3818977104190659,0.42863687767616765,0.47681227131372655,0.4406369500130649,0.3818977104190659,0.38260763990798,0.6679862845692972,0.38817013198517386,0.42952693701903616,0.4411605842975306,0.42673835793351866,0.412946595897016,0.6592807627952645,0.3818977104151067,0.4238380948922043,0.5616436936181899,11385157.0,2.3529233,0.20000000000066084,0.0,0.7999999999993391,60.539999797940254,0.0,108.14295581304056,122.57059562908837,0.0,13.6371091312809,1.2000000476837158,0.0,0.0,817.2324006531559,0,448.5440001893708,17.319999992847443,0.0,615.3029396659623,0.0,30.68999993801117,5.9700000286102295,0.0,0.0,0.0,1.5700000524520874
14,0.5246439722920642,0.2638882582791092,0.8795406017491088,0.9293535664588191,0.8630657381819391,0.7671112858651788,0.5826618998926943,0.7615995912725706,0.702084281818442,0.4459523736607039,0.6948481899370432,0.4459523736636467,0.8070086579930581,0.245425650385513,0.25466096606656713,0.8047206050062032,0.7959518973795113,0.8138907358645068,0.8079851081084182,0.8101614952377352,0.7930174864680591,0.24898888503058056,0.8077734082202344,0.7972279881486686,0.8033011790754716,0.7924040331715754,0.8017153690702061,0.7972279881486686,0.7981054741312034,0.8541060226944559,0.8029559318461841,0.7978346484743714,0.805051897779694,0.8025273608497098,0.8130773871134785,0.8391211389624351,0.2454256503852087,0.812323531115552,0.81730892464383,6416337.3,1.9992074,0.800000000000041,0.20000000000090748,0.0,0.0,0.0,0.0,0.0,209.14400124194884,0.0,0.0,0.0,239.39999894802872,0.0,0,1794.176000751647,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,0.6099204246360723,0.3849491231986343,0.8168811436094827,0.8483769968943634,0.667863292863335,0.4038592390791652,0.6935686531704566,0.690489999693803,0.5566990411956027,0.5566990411964136,0.5566990412075455,0.5566990411970253,0.46301409795095544,0.4094612747866137,0.40784348334808096,0.5683786047433731,0.44555646911938984,0.5960103841457661,0.5065759188131717,0.5115171765069639,0.45264639839779325,0.41429883085151414,0.469881064195333,0.4425202805809502,0.48454663804160253,0.5252900880249882,0.49582653596633125,0.4425202805809502,0.44321107454205727,0.6997962992222937,0.4479410963145922,0.48530309099272795,0.496566893328241,0.4823669271150765,0.47532460187667636,0.6920131176469909,0.36974612129867307,0.4824369433583161,0.6024491627746226,11142438.0,2.4068368,0.29999999999787663,0.0,0.7000000000021206,53.82999986410141,0.0,52.86999952794542,59.230000495910645,0.0,13.240000247955322,1.2000000476837158,0.0,0.0,717.7416983970693,0,672.816000277071,3.411616271441889,0.0,651.9928471734166,0.0,16.387838636884204,0.0,0.0,0.0,0.0,0.0
16,0.5186878499368942,0.288557763804857,0.8649820393073586,0.926007566370202,0.826524030804935,0.7114419394027762,0.6060862207968959,0.7397075243339406,0.671661114168959,0.4649197766665923,0.6187197808147905,0.4649197766697291,0.7573636036729917,0.2897803085122329,0.29280396302262157,0.7686347295633865,0.7411853691948291,0.7806304487836098,0.7650741832451444,0.769963148449114,0.7399217412895946,0.29168951014921923,0.7564875269497651,0.7434377319838044,0.7571991710403826,0.7488822235418884,0.7599125465691264,0.7434377319838044,0.7446909245006459,0.8334860820451591,0.7481104343977751,0.7525756453342016,0.758666382078631,0.755725664212684,0.7628195571397717,0.8189523322463399,0.2833756489634564,0.7628934372543329,0.7840151504475942,8047146.2,2.081641,0.7000000000013017,0.29999999999869836,0.0,0.0,0.0,0.0,0.0,327.32999923825264,0.0,0.0,0.0,345.4860010406612,0.0,0,1569.9040006605298,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,0.5364063911314145,0.4790647122674161,0.5905973255310605,0.5559807119728756,0.4263877190799904,0.08666101746854493,0.6131861106569536,0.5396079624207427,0.4477443854639392,0.44774438547183665,0.4477443854681491,0.5415376769834188,0.1732559173594166,0.46296645441165507,0.43505964497370164,0.24906274050060692,0.12938201385740938,0.28007775777997,0.2065675785640692,0.20737126849101675,0.16867862299146383,0.46553887490219237,0.15050575758154092,0.14317735922470953,0.19113693099543128,0.19901638944553424,0.20910792771562592,0.14317735922470953,0.1448559811750377,0.4425427515522393,0.150100557131054,0.18195848990420946,0.18437439879617817,0.1896667639223021,0.15033667079311283,0.41969003767230273,0.4013773518899783,0.17407732680258056,0.2945373901475593,12400080.0,0.99833439,0.02814439621285264,0.6718556037927298,0.2999999999944176,24.769999980926514,17.020000278949738,81.6499999165535,259.1987922042407,501.16999828824254,26.34720840465644,4.630000069754867,2.969999998807907,664.46120961385,244.1184900982658,0,63.12000030092895,0.7300000190734863,1.6900000125169754,24.61999987065792,15.590000241994858,5.041509652288771,0.14000000059604645,0.0,283.0227915629033,20.86000037199774,1.5700000524520874
18,0.5783164020795769,0.4613244965435801,0.6253194987086254,0.551764996440246,0.48893440755643325,0.09136038751433381,0.6061454322564147,0.5953538590226243,0.483460103602251,0.4834601035990409,0.48346010359946134,0.4925967494166452,0.1815133792433199,0.4090670982594559,0.39268292055690807,0.24957928542819416,0.15371735329616693,0.2795462562620565,0.21723688225886442,0.21410220216451792,0.17907146211130792,0.41437202704777276,0.16609597932012055,0.1597425901331153,0.2008170247205234,0.21119630848961238,0.20976153337376405,0.1597425901331153,0.15959286835115422,0.4461646124495661,0.16596508890645037,0.19449200716285117,0.20100138992714667,0.20047761664585909,0.16249291009387398,0.42481923014120243,0.3498239383813001,0.1825379014051155,0.29382897714475376,10979675.0,1.2386269,0.02814439621285264,0.271855603783094,0.7000000000022522,60.83999997381263,2.0,217.7099997997284,334.90992843765207,246.00999850034714,59.050000570714474,3.450000062584877,1.4999999701976776,253.41600144583637,778.7395646044545,0,63.12000030092895,19.739999771118164,1.6900000125169754,86.79000009596348,15.090000241994858,3.7645072460315405,2.0900000482797623,0.0,78.7199995815754,11.270000219345093,2.8200000524520874
19,0.5121754419536597,0.3749319389274495,0.7877390685684109,0.8545429412653835,0.6016611081388875,0.4541090733239202,0.7025810972387613,0.6169668949588846,0.5458184819203958,0.5458184819471673,0.5458184819473834,0.5458184819435034,0.4946502224124123,0.4784287567742379,0.45050663502143345,0.6234246208971577,0.4517767052327521,0.6520666698148443,0.5382783323152354,0.5495367554335027,0.4732168265010687,0.4745910031840532,0.4903788845249984,0.4600585804972876,0.5180910095553748,0.5670973048090125,0.5429236410238337,0.4600585804972876,0.4628932421074096,0.7422741289079927,0.4650155465181544,0.5154418306188028,0.5205448627181088,0.5151322417697091,0.4998898557550502,0.7334878970763179,0.43367420218091385,0.512379238743602,0.6570617279255573,13104459.0,2.2827893,0.29999999999788723,0.7000000000021126,0.0,0.0,7.300000190734863,0.0,0.0,679.5446020305263,0.0,0.0,0.0,741.2793984697515,0.0,0,672.8160002770948,0.0,2.700000047683716,0.0,8.800000071525574,0.0,0.0,0.0,128.1699998378876,2.1100000143051147,0.0
20,0.5613586622711775,0.31661037505122724,0.8653854673924839,0.9198222999216162,0.8304175001713345,0.6474003886795182,0.6134303911722939,0.7671547203990079,0.6703437355030585,0.49160891298774345,0.6873058870098521,0.49160891298566317,0.7043777896767706,0.2720860146177888,0.28606674834163515,0.7284346351749793,0.6979612882299345,0.7426603715318094,0.7111025627679306,0.7147974124490069,0.6942202544874491,0.2793366834396971,0.707276683193155,0.6951833987012839,0.700160051379962,0.706045867723347,0.7008232921484062,0.6951833987012839,0.6953647272526123,0.8003678048767895,0.6995693311198732,0.6982740922798097,0.7074780616971745,0.698994962232862,0.712715015449587,0.7892252813168079,0.26246241711768725,0.7114729689525799,0.74764277577474,7212969.4,2.1792545,0.7000000000016124,0.0,0.2999999999983875,30.59999990463257,0.0,1.4203996043053865e-11,0.0,0.0,0.0,2.14000004529953,0.0,0.0,282.36000028264334,0,1569.9040006612267,0.0,0.0,356.7660000576796,0.0,0.949999988079071,0.0,0.0,0.0,0.0,0.0
21,0.5519970104292147,0.4778534582841527,0.6036701934642843,0.5546954536551155,0.4507445743009993,0.08817891362307945,0.6122340058360876,0.5564426570780265,0.46241472435581743,0.4624147243524533,0.46241472436848235,0.5231520653703353,0.17565669692715913,0.4451064600073813,0.4209937375415249,0.24989728158290012,0.13759889763687205,0.28085940114391733,0.20967713002647886,0.2096903030773113,0.17129013059401182,0.44899180195836913,0.1556519374194041,0.14849163622541506,0.1936766780318978,0.20382415167950166,0.20893611827892633,0.14849163622541506,0.14917032381579676,0.4427921190860981,0.15456461184264803,0.1857746044610436,0.1896143602982996,0.1926426046385122,0.15383668499452371,0.42075432608704344,0.384151070945677,0.17599354271172674,0.2953667630511249,11921169.0,1.0970698,0.02814439621285264,0.5718556037869007,0.39999999999955116,38.88747872784159,13.780000180006027,117.51999986171941,284.36000042036176,443.54999819397926,40.044401460428446,4.330000057838147,2.75,564.936402902748,359.09612000159456,0,63.12000030092895,3.3600000143051147,1.6900000125169754,41.869999721663476,15.090000241994858,5.910000056028366,0.14000000059604645,0.0,222.6955983926461,18.020000338554382,1.5700000524520874
22,0.592224757760679,0.37458480178696263,0.8341357407527821,0.8779996699165107,0.7188104318985575,0.46721179106926675,0.6754259390270574,0.7149345517361138,0.582507318424291,0.5381015874246974,0.5381015874200366,0.5381015874246793,0.5313086191503207,0.37208898826009673,0.3756929836039493,0.6105786703319348,0.5174520473743092,0.6344474442124739,0.5644256144043406,0.5712389503791027,0.5200734449439429,0.3782250378570202,0.5381410914601129,0.5143058490341881,0.5447836998469943,0.5739675866353526,0.553930135299071,0.5143058490341881,0.5150497754967831,0.7281385676838972,0.5192007465168798,0.5450527362845544,0.5552049668653956,0.5426040062542817,0.5443672353866899,0.7199285160163386,0.34067348168239564,0.5474844863910625,0.640367151807793,10533918.0,2.3684542,0.399999999996638,0.0,0.6000000000050117,47.71999979019165,0.0,7.3899998664997995,13.200000286102295,0.0,8.700000286102295,2.14000004529953,0.0,0.0,596.3300012053435,0,897.0880003682374,0.0,0.0,649.8628724571573,0.0,20.289126638361598,0.0,0.0,0.0,0.0,0.0
